season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated,f_placement,rule_type,space_contraction_certainty,feasible_ratio
21,8,Tamar Braxton,Singer/Rapper,Withdrew,28.0,3,3.0,0.1443303432897215,11,False,Withdrew,Percentage,0.75419,0.24580999999999997
21,9,Alek Skarlatos,Military,3rd Place,25.5,3,5.0,0.155015197568389,12,False,3,Percentage,0.8471299999999999,0.15287000000000006
21,9,Alexa PenaVega,Actor/Actress,Eliminated Week 9,30.0,3,1.0,0.182370820668693,9,True,9,Percentage,0.8471299999999999,0.15287000000000006
21,9,Bindi Irwin,TV Personality,1st Place,30.0,3,1.0,0.182370820668693,12,False,1,Percentage,0.8471299999999999,0.15287000000000006
21,9,Carlos PenaVega,Actor/Actress,Eliminated Week 11,27.0,3,4.0,0.1641337386018237,11,False,11,Percentage,0.8471299999999999,0.15287000000000006
21,9,Nick Carter,Singer/Rapper,2nd Place,27.5,3,3.0,0.1671732522796352,12,False,2,Percentage,0.8471299999999999,0.15287000000000006
21,9,Tamar Braxton,Singer/Rapper,Withdrew,24.5,3,6.0,0.1489361702127659,11,False,Withdrew,Percentage,0.8471299999999999,0.15287000000000006
21,10,Alek Skarlatos,Military,3rd Place,28.5,3,3.0,0.240506329113924,12,False,3,Percentage,0.0,1.0
21,10,Bindi Irwin,TV Personality,1st Place,31.5,3,1.0,0.2658227848101265,12,False,1,Percentage,0.0,1.0
21,10,Carlos PenaVega,Actor/Actress,Eliminated Week 11,31.5,3,1.0,0.2658227848101265,11,False,11,Percentage,0.0,1.0
21,10,Nick Carter,Singer/Rapper,2nd Place,27.0,3,4.0,0.2278481012658227,12,False,2,Percentage,0.0,1.0
21,11,Alek Skarlatos,Military,3rd Place,27.9999,3,4.0,0.2372874892266857,12,False,3,Percentage,0.95929,0.040710000000000024
21,11,Bindi Irwin,TV Personality,1st Place,30.0,3,1.0,0.2542375035911047,12,False,1,Percentage,0.95929,0.040710000000000024
21,11,Carlos PenaVega,Actor/Actress,Eliminated Week 11,30.0,3,1.0,0.2542375035911047,11,True,11,Percentage,0.95929,0.040710000000000024
21,11,Nick Carter,Singer/Rapper,2nd Place,30.0,3,1.0,0.2542375035911047,12,False,2,Percentage,0.95929,0.040710000000000024
22,1,Antonio Brown,Athlete,Eliminated Week 9,21.0,3,4.0,0.0886075949367088,9,False,9,Percentage,0.0,1.0
22,1,Doug Flutie,Athlete,Eliminated Week 6,15.0,3,11.0,0.0632911392405063,6,False,6,Percentage,0.0,1.0
22,1,Geraldo Rivera,Journalist,Eliminated Week 2,13.0,3,12.0,0.0548523206751054,2,False,2,Percentage,0.0,1.0
22,1,Ginger Zee,News Anchor,3rd Place,23.0,3,1.0,0.0970464135021097,11,False,3,Percentage,0.0,1.0
22,1,Jodie Sweetin,Actor/Actress,Eliminated Week 8,20.0,3,8.0,0.0843881856540084,8,False,8,Percentage,0.0,1.0
22,1,Kim Fields,Actor/Actress,Eliminated Week 7,20.0,3,8.0,0.0843881856540084,7,False,7,Percentage,0.0,1.0
22,1,Marla Maples,TV Personality,Eliminated Week 4,21.0,3,4.0,0.0886075949367088,4,False,4,Percentage,0.0,1.0
22,1,Mischa Barton,Actor/Actress,Eliminated Week 3,16.0,3,10.0,0.0675105485232067,3,False,3,Percentage,0.0,1.0
22,1,Nyle DiMarco,Model,1st Place,23.0,3,1.0,0.0970464135021097,11,False,1,Percentage,0.0,1.0
22,1,Paige VanZant,Athlete,2nd Place,21.0,3,4.0,0.0886075949367088,11,False,2,Percentage,0.0,1.0
22,1,Von Miller,Athlete,Eliminated Week 7,21.0,3,4.0,0.0886075949367088,7,False,7,Percentage,0.0,1.0
22,1,Wanya Morris,Singer/Rapper,Eliminated Week 9,23.0,3,1.0,0.0970464135021097,9,False,9,Percentage,0.0,1.0
22,2,Antonio Brown,Athlete,Eliminated Week 9,19.0,3,9.0,0.0805084745762711,9,False,9,Percentage,0.6837500000000001,0.3162499999999999
22,2,Doug Flutie,Athlete,Eliminated Week 6,20.0,3,5.0,0.0847457627118644,6,False,6,Percentage,0.6837500000000001,0.3162499999999999
22,2,Geraldo Rivera,Journalist,Eliminated Week 2,13.0,3,12.0,0.0550847457627118,2,True,2,Percentage,0.6837500000000001,0.3162499999999999
22,2,Ginger Zee,News Anchor,3rd Place,21.0,3,3.0,0.0889830508474576,11,False,3,Percentage,0.6837500000000001,0.3162499999999999
22,2,Jodie Sweetin,Actor/Actress,Eliminated Week 8,21.0,3,3.0,0.0889830508474576,8,False,8,Percentage,0.6837500000000001,0.3162499999999999
22,2,Kim Fields,Actor/Actress,Eliminated Week 7,19.0,3,9.0,0.0805084745762711,7,False,7,Percentage,0.6837500000000001,0.3162499999999999
22,2,Marla Maples,TV Personality,Eliminated Week 4,20.0,3,5.0,0.0847457627118644,4,False,4,Percentage,0.6837500000000001,0.3162499999999999
22,2,Mischa Barton,Actor/Actress,Eliminated Week 3,15.0,3,11.0,0.0635593220338983,3,False,3,Percentage,0.6837500000000001,0.3162499999999999
22,2,Nyle DiMarco,Model,1st Place,20.0,3,5.0,0.0847457627118644,11,False,1,Percentage,0.6837500000000001,0.3162499999999999
22,2,Paige VanZant,Athlete,2nd Place,24.0,3,1.0,0.1016949152542373,11,False,2,Percentage,0.6837500000000001,0.3162499999999999
22,2,Von Miller,Athlete,Eliminated Week 7,20.0,3,5.0,0.0847457627118644,7,False,7,Percentage,0.6837500000000001,0.3162499999999999
22,2,Wanya Morris,Singer/Rapper,Eliminated Week 9,24.0,3,1.0,0.1016949152542373,9,False,9,Percentage,0.6837500000000001,0.3162499999999999
22,3,Antonio Brown,Athlete,Eliminated Week 9,20.0,3,8.0,0.0843881856540084,9,False,9,Percentage,0.78721,0.21279000000000003
22,3,Doug Flutie,Athlete,Eliminated Week 6,20.0,3,8.0,0.0843881856540084,6,False,6,Percentage,0.78721,0.21279000000000003
22,3,Ginger Zee,News Anchor,3rd Place,21.0,3,6.0,0.0886075949367088,11,False,3,Percentage,0.78721,0.21279000000000003
22,3,Jodie Sweetin,Actor/Actress,Eliminated Week 8,23.0,3,3.0,0.0970464135021097,8,False,8,Percentage,0.78721,0.21279000000000003
22,3,Kim Fields,Actor/Actress,Eliminated Week 7,22.0,3,5.0,0.0928270042194092,7,False,7,Percentage,0.78721,0.21279000000000003
22,3,Marla Maples,TV Personality,Eliminated Week 4,21.0,3,6.0,0.0886075949367088,4,False,4,Percentage,0.78721,0.21279000000000003
22,3,Mischa Barton,Actor/Actress,Eliminated Week 3,18.0,3,11.0,0.0759493670886076,3,True,3,Percentage,0.78721,0.21279000000000003
22,3,Nyle DiMarco,Model,1st Place,25.0,3,1.0,0.1054852320675105,11,False,1,Percentage,0.78721,0.21279000000000003
22,3,Paige VanZant,Athlete,2nd Place,23.0,3,3.0,0.0970464135021097,11,False,2,Percentage,0.78721,0.21279000000000003
22,3,Von Miller,Athlete,Eliminated Week 7,20.0,3,8.0,0.0843881856540084,7,False,7,Percentage,0.78721,0.21279000000000003
22,3,Wanya Morris,Singer/Rapper,Eliminated Week 9,24.0,3,2.0,0.1012658227848101,9,False,9,Percentage,0.78721,0.21279000000000003
22,4,Antonio Brown,Athlete,Eliminated Week 9,35.0,4,3.0,0.109717868338558,9,False,9,Percentage,0.8303,0.16969999999999996
22,4,Doug Flutie,Athlete,Eliminated Week 6,24.0,4,10.0,0.0752351097178683,6,False,6,Percentage,0.8303,0.16969999999999996
22,4,Ginger Zee,News Anchor,3rd Place,36.0,4,1.0,0.1128526645768025,11,False,3,Percentage,0.8303,0.16969999999999996
22,4,Jodie Sweetin,Actor/Actress,Eliminated Week 8,27.0,4,9.0,0.0846394984326018,8,False,8,Percentage,0.8303,0.16969999999999996
22,4,Kim Fields,Actor/Actress,Eliminated Week 7,32.0,4,6.0,0.1003134796238244,7,False,7,Percentage,0.8303,0.16969999999999996
22,4,Marla Maples,TV Personality,Eliminated Week 4,28.0,4,8.0,0.0877742946708464,4,True,4,Percentage,0.8303,0.16969999999999996
22,4,Nyle DiMarco,Model,1st Place,34.0,4,5.0,0.1065830721003134,11,False,1,Percentage,0.8303,0.16969999999999996
22,4,Paige VanZant,Athlete,2nd Place,36.0,4,1.0,0.1128526645768025,11,False,2,Percentage,0.8303,0.16969999999999996
22,4,Von Miller,Athlete,Eliminated Week 7,32.0,4,6.0,0.1003134796238244,7,False,7,Percentage,0.8303,0.16969999999999996
22,4,Wanya Morris,Singer/Rapper,Eliminated Week 9,35.0,4,3.0,0.109717868338558,9,False,9,Percentage,0.8303,0.16969999999999996
22,5,Antonio Brown,Athlete,Eliminated Week 9,26.0,4,9.0,0.0942028985507246,9,False,9,Percentage,0.0,1.0
22,5,Doug Flutie,Athlete,Eliminated Week 6,28.0,4,7.0,0.1014492753623188,6,False,6,Percentage,0.0,1.0
22,5,Ginger Zee,News Anchor,3rd Place,32.0,4,3.0,0.1159420289855072,11,False,3,Percentage,0.0,1.0
22,5,Jodie Sweetin,Actor/Actress,Eliminated Week 8,35.0,4,2.0,0.1268115942028985,8,False,8,Percentage,0.0,1.0
22,5,Kim Fields,Actor/Actress,Eliminated Week 7,28.0,4,7.0,0.1014492753623188,7,False,7,Percentage,0.0,1.0
22,5,Nyle DiMarco,Model,1st Place,37.0,4,1.0,0.1340579710144927,11,False,1,Percentage,0.0,1.0
22,5,Paige VanZant,Athlete,2nd Place,31.0,4,4.0,0.1123188405797101,11,False,2,Percentage,0.0,1.0
22,5,Von Miller,Athlete,Eliminated Week 7,29.0,4,6.0,0.1050724637681159,7,False,7,Percentage,0.0,1.0
22,5,Wanya Morris,Singer/Rapper,Eliminated Week 9,30.0,4,5.0,0.108695652173913,9,False,9,Percentage,0.0,1.0
22,6,Antonio Brown,Athlete,Eliminated Week 9,27.0,3,3.0,0.118942731277533,9,False,9,Percentage,0.76172,0.23828000000000005
22,6,Doug Flutie,Athlete,Eliminated Week 6,21.0,3,9.0,0.092511013215859,6,True,6,Percentage,0.76172,0.23828000000000005
22,6,Ginger Zee,News Anchor,3rd Place,24.0,3,6.0,0.105726872246696,11,False,3,Percentage,0.76172,0.23828000000000005
22,6,Jodie Sweetin,Actor/Actress,Eliminated Week 8,25.0,3,4.0,0.1101321585903083,8,False,8,Percentage,0.76172,0.23828000000000005
22,6,Kim Fields,Actor/Actress,Eliminated Week 7,24.0,3,6.0,0.105726872246696,7,False,7,Percentage,0.76172,0.23828000000000005
22,6,Nyle DiMarco,Model,1st Place,25.0,3,4.0,0.1101321585903083,11,False,1,Percentage,0.76172,0.23828000000000005
22,6,Paige VanZant,Athlete,2nd Place,28.0,3,2.0,0.1233480176211453,11,False,2,Percentage,0.76172,0.23828000000000005
22,6,Von Miller,Athlete,Eliminated Week 7,24.0,3,6.0,0.105726872246696,7,False,7,Percentage,0.76172,0.23828000000000005
22,6,Wanya Morris,Singer/Rapper,Eliminated Week 9,29.0,3,1.0,0.1277533039647577,9,False,9,Percentage,0.76172,0.23828000000000005
22,7,Antonio Brown,Athlete,Eliminated Week 9,26.0,3,5.0,0.1214953271028037,9,False,9,Percentage,0.95668,0.043320000000000025
22,7,Ginger Zee,News Anchor,3rd Place,27.5,3,2.0,0.1285046728971962,11,False,3,Percentage,0.95668,0.043320000000000025
22,7,Jodie Sweetin,Actor/Actress,Eliminated Week 8,25.5,3,8.0,0.1191588785046729,8,False,8,Percentage,0.95668,0.043320000000000025
22,7,Kim Fields,Actor/Actress,Eliminated Week 7,26.0,3,5.0,0.1214953271028037,7,True,7,Percentage,0.95668,0.043320000000000025
22,7,Nyle DiMarco,Model,1st Place,28.0,3,1.0,0.1308411214953271,11,False,1,Percentage,0.95668,0.043320000000000025
22,7,Paige VanZant,Athlete,2nd Place,27.5,3,2.0,0.1285046728971962,11,False,2,Percentage,0.95668,0.043320000000000025
22,7,Von Miller,Athlete,Eliminated Week 7,26.0,3,5.0,0.1214953271028037,7,True,7,Percentage,0.95668,0.043320000000000025
22,7,Wanya Morris,Singer/Rapper,Eliminated Week 9,27.5,3,2.0,0.1285046728971962,9,False,9,Percentage,0.95668,0.043320000000000025
22,8,Antonio Brown,Athlete,Eliminated Week 9,27.0,3,5.0,0.1597633136094674,9,False,9,Percentage,0.87963,0.12036999999999998
22,8,Ginger Zee,News Anchor,3rd Place,30.0,3,1.0,0.1775147928994082,11,False,3,Percentage,0.87963,0.12036999999999998
22,8,Jodie Sweetin,Actor/Actress,Eliminated Week 8,30.0,3,1.0,0.1775147928994082,8,True,8,Percentage,0.87963,0.12036999999999998
22,8,Nyle DiMarco,Model,1st Place,29.0,3,3.0,0.1715976331360946,11,False,1,Percentage,0.87963,0.12036999999999998
22,8,Paige VanZant,Athlete,2nd Place,28.0,3,4.0,0.165680473372781,11,False,2,Percentage,0.87963,0.12036999999999998
22,8,Wanya Morris,Singer/Rapper,Eliminated Week 9,25.0,3,6.0,0.1479289940828402,9,False,9,Percentage,0.87963,0.12036999999999998
22,9,Antonio Brown,Athlete,Eliminated Week 9,27.5,3,5.0,0.1916376306620209,9,True,9,Percentage,0.90115,0.09885
22,9,Ginger Zee,News Anchor,3rd Place,28.0,3,4.0,0.1951219512195122,11,False,3,Percentage,0.90115,0.09885
22,9,Nyle DiMarco,Model,1st Place,28.5,3,3.0,0.1986062717770035,11,False,1,Percentage,0.90115,0.09885
22,9,Paige VanZant,Athlete,2nd Place,29.5,3,2.0,0.205574912891986,11,False,2,Percentage,0.90115,0.09885
22,9,Wanya Morris,Singer/Rapper,Eliminated Week 9,30.0,3,1.0,0.2090592334494773,9,True,9,Percentage,0.90115,0.09885
22,10,Ginger Zee,News Anchor,3rd Place,28.3332,3,3.0,0.3256704628527027,11,False,3,Percentage,0.82552,0.17447999999999997
22,10,Nyle DiMarco,Model,1st Place,28.9998,3,2.0,0.3333325670462853,11,False,1,Percentage,0.82552,0.17447999999999997
22,10,Paige VanZant,Athlete,2nd Place,29.666600000000003,3,1.0,0.340996970101012,11,False,2,Percentage,0.82552,0.17447999999999997
23,1,Amber Rose,Model,Eliminated Week 6,24.0,4,9.0,0.0727272727272727,6,False,6,Percentage,0.0,1.0
23,1,Babyface,Singer/Rapper,Eliminated Week 4,26.0,4,5.0,0.0787878787878787,4,False,4,Percentage,0.0,1.0
23,1,Calvin Johnson Jr.,Athlete,3rd Place,26.0,4,5.0,0.0787878787878787,12,False,3,Percentage,0.0,1.0
23,1,Jake T. Austin,Actor/Actress,Eliminated Week 2,22.0,4,11.0,0.0666666666666666,2,False,2,Percentage,0.0,1.0
23,1,James Hinchcliffe,Racing Driver,2nd Place,31.0,4,1.0,0.0939393939393939,12,False,2,Percentage,0.0,1.0
23,1,Jana Kramer,Singer/Rapper,Eliminated Week 11,27.0,4,3.0,0.0818181818181818,11,False,11,Percentage,0.0,1.0
23,1,Laurie Hernandez,Athlete,1st Place,31.0,4,1.0,0.0939393939393939,12,False,1,Percentage,0.0,1.0
23,1,Marilu Henner,Actor/Actress,Eliminated Week 9,27.0,4,3.0,0.0818181818181818,9,False,9,Percentage,0.0,1.0
23,1,Maureen McCormick,Actor/Actress,Eliminated Week 7,22.0,4,11.0,0.0666666666666666,7,False,7,Percentage,0.0,1.0
23,1,Rick Perry,Politician,Eliminated Week 3,20.0,4,13.0,0.0606060606060606,3,False,3,Percentage,0.0,1.0
23,1,Ryan Lochte,Athlete,Eliminated Week 8,24.0,4,9.0,0.0727272727272727,8,False,8,Percentage,0.0,1.0
23,1,Terra Jole,TV Personality,Eliminated Week 10,25.0,4,7.0,0.0757575757575757,10,False,10,Percentage,0.0,1.0
23,1,Vanilla Ice,Singer/Rapper,Eliminated Week 4,25.0,4,7.0,0.0757575757575757,4,False,4,Percentage,0.0,1.0
23,2,Amber Rose,Model,Eliminated Week 6,24.0,4,10.0,0.0681818181818181,6,False,6,Percentage,0.86077,0.13922999999999996
23,2,Babyface,Singer/Rapper,Eliminated Week 4,30.0,4,3.0,0.0852272727272727,4,False,4,Percentage,0.86077,0.13922999999999996
23,2,Calvin Johnson Jr.,Athlete,3rd Place,28.0,4,6.0,0.0795454545454545,12,False,3,Percentage,0.86077,0.13922999999999996
23,2,Jake T. Austin,Actor/Actress,Eliminated Week 2,24.0,4,10.0,0.0681818181818181,2,True,2,Percentage,0.86077,0.13922999999999996
23,2,James Hinchcliffe,Racing Driver,2nd Place,29.0,4,4.0,0.0823863636363636,12,False,2,Percentage,0.86077,0.13922999999999996
23,2,Jana Kramer,Singer/Rapper,Eliminated Week 11,29.0,4,4.0,0.0823863636363636,11,False,11,Percentage,0.86077,0.13922999999999996
23,2,Laurie Hernandez,Athlete,1st Place,32.0,4,1.0,0.0909090909090909,12,False,1,Percentage,0.86077,0.13922999999999996
23,2,Marilu Henner,Actor/Actress,Eliminated Week 9,27.0,4,7.0,0.0767045454545454,9,False,9,Percentage,0.86077,0.13922999999999996
23,2,Maureen McCormick,Actor/Actress,Eliminated Week 7,26.0,4,8.0,0.0738636363636363,7,False,7,Percentage,0.86077,0.13922999999999996
23,2,Rick Perry,Politician,Eliminated Week 3,22.0,4,13.0,0.0625,3,False,3,Percentage,0.86077,0.13922999999999996
23,2,Ryan Lochte,Athlete,Eliminated Week 8,24.0,4,10.0,0.0681818181818181,8,False,8,Percentage,0.86077,0.13922999999999996
23,2,Terra Jole,TV Personality,Eliminated Week 10,31.0,4,2.0,0.0880681818181818,10,False,10,Percentage,0.86077,0.13922999999999996
23,2,Vanilla Ice,Singer/Rapper,Eliminated Week 4,26.0,4,8.0,0.0738636363636363,4,False,4,Percentage,0.86077,0.13922999999999996
23,3,Amber Rose,Model,Eliminated Week 6,25.0,4,8.0,0.0769230769230769,6,False,6,Percentage,0.81598,0.18401999999999996
23,3,Babyface,Singer/Rapper,Eliminated Week 4,25.0,4,8.0,0.0769230769230769,4,False,4,Percentage,0.81598,0.18401999999999996
23,3,Calvin Johnson Jr.,Athlete,3rd Place,32.0,4,1.0,0.0984615384615384,12,False,3,Percentage,0.81598,0.18401999999999996
23,3,James Hinchcliffe,Racing Driver,2nd Place,29.0,4,4.0,0.0892307692307692,12,False,2,Percentage,0.81598,0.18401999999999996
23,3,Jana Kramer,Singer/Rapper,Eliminated Week 11,26.0,4,7.0,0.08,11,False,11,Percentage,0.81598,0.18401999999999996
23,3,Laurie Hernandez,Athlete,1st Place,31.0,4,2.0,0.0953846153846153,12,False,1,Percentage,0.81598,0.18401999999999996
23,3,Marilu Henner,Actor/Actress,Eliminated Week 9,28.0,4,5.0,0.0861538461538461,9,False,9,Percentage,0.81598,0.18401999999999996
23,3,Maureen McCormick,Actor/Actress,Eliminated Week 7,28.0,4,5.0,0.0861538461538461,7,False,7,Percentage,0.81598,0.18401999999999996
23,3,Rick Perry,Politician,Eliminated Week 3,23.0,4,11.0,0.0707692307692307,3,True,3,Percentage,0.81598,0.18401999999999996
23,3,Ryan Lochte,Athlete,Eliminated Week 8,25.0,4,8.0,0.0769230769230769,8,False,8,Percentage,0.81598,0.18401999999999996
23,3,Terra Jole,TV Personality,Eliminated Week 10,30.0,4,3.0,0.0923076923076923,10,False,10,Percentage,0.81598,0.18401999999999996
23,3,Vanilla Ice,Singer/Rapper,Eliminated Week 4,23.0,4,11.0,0.0707692307692307,4,False,4,Percentage,0.81598,0.18401999999999996
23,4,Amber Rose,Model,Eliminated Week 6,24.0,3,4.0,0.0919540229885057,6,False,6,Percentage,0.95671,0.04329000000000005
23,4,Babyface,Singer/Rapper,Eliminated Week 4,18.0,3,11.0,0.0689655172413793,4,True,4,Percentage,0.95671,0.04329000000000005
23,4,Calvin Johnson Jr.,Athlete,3rd Place,23.0,3,6.0,0.0881226053639846,12,False,3,Percentage,0.95671,0.04329000000000005
23,4,James Hinchcliffe,Racing Driver,2nd Place,28.0,3,2.0,0.10727969348659,12,False,2,Percentage,0.95671,0.04329000000000005
23,4,Jana Kramer,Singer/Rapper,Eliminated Week 11,23.0,3,6.0,0.0881226053639846,11,False,11,Percentage,0.95671,0.04329000000000005
23,4,Laurie Hernandez,Athlete,1st Place,30.0,3,1.0,0.1149425287356321,12,False,1,Percentage,0.95671,0.04329000000000005
23,4,Marilu Henner,Actor/Actress,Eliminated Week 9,21.0,3,10.0,0.0804597701149425,9,False,9,Percentage,0.95671,0.04329000000000005
23,4,Maureen McCormick,Actor/Actress,Eliminated Week 7,24.0,3,4.0,0.0919540229885057,7,False,7,Percentage,0.95671,0.04329000000000005
23,4,Ryan Lochte,Athlete,Eliminated Week 8,22.0,3,9.0,0.0842911877394636,8,False,8,Percentage,0.95671,0.04329000000000005
23,4,Terra Jole,TV Personality,Eliminated Week 10,25.0,3,3.0,0.0957854406130268,10,False,10,Percentage,0.95671,0.04329000000000005
23,4,Vanilla Ice,Singer/Rapper,Eliminated Week 4,23.0,3,6.0,0.0881226053639846,4,True,4,Percentage,0.95671,0.04329000000000005
23,5,Amber Rose,Model,Eliminated Week 6,24.0,3,6.0,0.1043478260869565,6,False,6,Percentage,0.0,1.0
23,5,Calvin Johnson Jr.,Athlete,3rd Place,24.0,3,6.0,0.1043478260869565,12,False,3,Percentage,0.0,1.0
23,5,James Hinchcliffe,Racing Driver,2nd Place,29.0,3,1.0,0.1260869565217391,12,False,2,Percentage,0.0,1.0
23,5,Jana Kramer,Singer/Rapper,Eliminated Week 11,26.0,3,4.0,0.1130434782608695,11,False,11,Percentage,0.0,1.0
23,5,Laurie Hernandez,Athlete,1st Place,25.0,3,5.0,0.108695652173913,12,False,1,Percentage,0.0,1.0
23,5,Marilu Henner,Actor/Actress,Eliminated Week 9,27.0,3,2.0,0.117391304347826,9,False,9,Percentage,0.0,1.0
23,5,Maureen McCormick,Actor/Actress,Eliminated Week 7,24.0,3,6.0,0.1043478260869565,7,False,7,Percentage,0.0,1.0
23,5,Ryan Lochte,Athlete,Eliminated Week 8,24.0,3,6.0,0.1043478260869565,8,False,8,Percentage,0.0,1.0
23,5,Terra Jole,TV Personality,Eliminated Week 10,27.0,3,2.0,0.117391304347826,10,False,10,Percentage,0.0,1.0
23,6,Amber Rose,Model,Eliminated Week 6,28.0,4,9.0,0.0918032786885245,6,True,6,Percentage,0.76879,0.23121000000000003
23,6,Calvin Johnson Jr.,Athlete,3rd Place,37.0,4,3.0,0.121311475409836,12,False,3,Percentage,0.76879,0.23121000000000003
23,6,James Hinchcliffe,Racing Driver,2nd Place,38.0,4,2.0,0.1245901639344262,12,False,2,Percentage,0.76879,0.23121000000000003
23,6,Jana Kramer,Singer/Rapper,Eliminated Week 11,40.0,4,1.0,0.1311475409836065,11,False,11,Percentage,0.76879,0.23121000000000003
23,6,Laurie Hernandez,Athlete,1st Place,37.0,4,3.0,0.121311475409836,12,False,1,Percentage,0.76879,0.23121000000000003
23,6,Marilu Henner,Actor/Actress,Eliminated Week 9,34.0,4,5.0,0.1114754098360655,9,False,9,Percentage,0.76879,0.23121000000000003
23,6,Maureen McCormick,Actor/Actress,Eliminated Week 7,31.0,4,6.0,0.101639344262295,7,False,7,Percentage,0.76879,0.23121000000000003
23,6,Ryan Lochte,Athlete,Eliminated Week 8,30.0,4,7.0,0.0983606557377049,8,False,8,Percentage,0.76879,0.23121000000000003
23,6,Terra Jole,TV Personality,Eliminated Week 10,30.0,4,7.0,0.0983606557377049,10,False,10,Percentage,0.76879,0.23121000000000003
23,7,Calvin Johnson Jr.,Athlete,3rd Place,37.0,4,1.0,0.1343012704174228,12,False,3,Percentage,0.8457399999999999,0.15426000000000006
23,7,James Hinchcliffe,Racing Driver,2nd Place,37.0,4,1.0,0.1343012704174228,12,False,2,Percentage,0.8457399999999999,0.15426000000000006
23,7,Jana Kramer,Singer/Rapper,Eliminated Week 11,34.5,4,3.0,0.1252268602540834,11,False,11,Percentage,0.8457399999999999,0.15426000000000006
23,7,Laurie Hernandez,Athlete,1st Place,34.5,4,3.0,0.1252268602540834,12,False,1,Percentage,0.8457399999999999,0.15426000000000006
23,7,Marilu Henner,Actor/Actress,Eliminated Week 9,32.0,4,8.0,0.1161524500907441,9,False,9,Percentage,0.8457399999999999,0.15426000000000006
23,7,Maureen McCormick,Actor/Actress,Eliminated Week 7,33.0,4,6.0,0.1197822141560798,7,True,7,Percentage,0.8457399999999999,0.15426000000000006
23,7,Ryan Lochte,Athlete,Eliminated Week 8,33.0,4,6.0,0.1197822141560798,8,False,8,Percentage,0.8457399999999999,0.15426000000000006
23,7,Terra Jole,TV Personality,Eliminated Week 10,34.5,4,3.0,0.1252268602540834,10,False,10,Percentage,0.8457399999999999,0.15426000000000006
23,8,Calvin Johnson Jr.,Athlete,3rd Place,30.0,3,3.0,0.1492538798546068,12,False,3,Percentage,0.80871,0.19128999999999996
23,8,James Hinchcliffe,Racing Driver,2nd Place,34.9998,3,1.0,0.1741285314711756,12,False,2,Percentage,0.80871,0.19128999999999996
23,8,Jana Kramer,Singer/Rapper,Eliminated Week 11,30.0,3,3.0,0.1492538798546068,11,False,11,Percentage,0.80871,0.19128999999999996
23,8,Laurie Hernandez,Athlete,1st Place,33.0,3,2.0,0.1641792678400675,12,False,1,Percentage,0.80871,0.19128999999999996
23,8,Marilu Henner,Actor/Actress,Eliminated Week 9,23.0,3,7.0,0.1144279745551985,9,False,9,Percentage,0.80871,0.19128999999999996
23,8,Ryan Lochte,Athlete,Eliminated Week 8,26.0,3,5.0,0.1293533625406592,8,True,8,Percentage,0.80871,0.19128999999999996
23,8,Terra Jole,TV Personality,Eliminated Week 10,24.0,3,6.0,0.1194031038836854,10,False,10,Percentage,0.80871,0.19128999999999996
23,9,Calvin Johnson Jr.,Athlete,3rd Place,37.0,4,4.0,0.1629955947136563,12,False,3,Percentage,0.79487,0.20513000000000003
23,9,James Hinchcliffe,Racing Driver,2nd Place,36.0,4,5.0,0.158590308370044,12,False,2,Percentage,0.79487,0.20513000000000003
23,9,Jana Kramer,Singer/Rapper,Eliminated Week 11,40.0,4,1.0,0.1762114537444934,11,False,11,Percentage,0.79487,0.20513000000000003
23,9,Laurie Hernandez,Athlete,1st Place,40.0,4,1.0,0.1762114537444934,12,False,1,Percentage,0.79487,0.20513000000000003
23,9,Marilu Henner,Actor/Actress,Eliminated Week 9,36.0,4,5.0,0.158590308370044,9,True,9,Percentage,0.79487,0.20513000000000003
23,9,Terra Jole,TV Personality,Eliminated Week 10,38.0,4,3.0,0.1674008810572687,10,False,10,Percentage,0.79487,0.20513000000000003
23,10,Calvin Johnson Jr.,Athlete,3rd Place,28.0,3,5.0,0.1911262798634812,12,False,3,Percentage,0.81955,0.18045
23,10,James Hinchcliffe,Racing Driver,2nd Place,29.5,3,3.0,0.2013651877133105,12,False,2,Percentage,0.81955,0.18045
23,10,Jana Kramer,Singer/Rapper,Eliminated Week 11,29.0,3,4.0,0.1979522184300341,11,False,11,Percentage,0.81955,0.18045
23,10,Laurie Hernandez,Athlete,1st Place,30.0,3,1.0,0.204778156996587,12,False,1,Percentage,0.81955,0.18045
23,10,Terra Jole,TV Personality,Eliminated Week 10,30.0,3,1.0,0.204778156996587,10,True,10,Percentage,0.81955,0.18045
23,11,Calvin Johnson Jr.,Athlete,3rd Place,38.3331,4,3.0,0.2519161626669803,12,False,3,Percentage,0.94926,0.05074000000000001
23,11,James Hinchcliffe,Racing Driver,2nd Place,38.9998,4,2.0,0.2562975590489603,12,False,2,Percentage,0.94926,0.05074000000000001
23,11,Jana Kramer,Singer/Rapper,Eliminated Week 11,35.5,4,4.0,0.2332976924558098,11,True,11,Percentage,0.94926,0.05074000000000001
23,11,Laurie Hernandez,Athlete,1st Place,39.333200000000005,4,1.0,0.2584885858282496,12,False,1,Percentage,0.94926,0.05074000000000001
24,1,Bonner Bolton,Athlete,Eliminated Week 8,22.0,4,9.0,0.0728476821192053,8,False,8,Percentage,0.0,1.0
