season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated
18,6,Amy Purdy,Athlete,2nd Place,38.0,4,2.0,0.1347517730496454,11,False
18,6,Candace Cameron Bure,Actor/Actress,3rd Place,32.0,4,7.0,0.11347517730496454,11,False
18,6,Charlie White,Athlete,Eliminated Week 9,36.0,4,3.0,0.1276595744680851,9,False
18,6,Danica McKellar,Actor/Actress,Eliminated Week 8,36.0,4,3.0,0.1276595744680851,8,False
18,6,Drew Carey,Comedian,Eliminated Week 6,32.0,4,7.0,0.11347517730496454,6,True
18,6,James Maslow,Actor/Actress,Eliminated Week 10,35.0,4,5.0,0.12411347517730496,10,False
18,6,Meryl Davis,Athlete,1st Place,40.0,4,1.0,0.14184397163120568,11,False
18,6,NeNe Leakes,TV Personality,Eliminated Week 7,33.0,4,6.0,0.11702127659574468,7,False
18,7,Amy Purdy,Athlete,2nd Place,37.5,4,2.0,0.1482213438735178,11,False
18,7,Candace Cameron Bure,Actor/Actress,3rd Place,37.0,4,3.0,0.14624505928853754,11,False
18,7,Charlie White,Athlete,Eliminated Week 9,35.5,4,5.0,0.14031620553359683,9,False
18,7,Danica McKellar,Actor/Actress,Eliminated Week 8,36.0,4,4.0,0.1422924901185771,8,False
18,7,James Maslow,Actor/Actress,Eliminated Week 10,35.0,4,6.0,0.1383399209486166,10,False
18,7,Meryl Davis,Athlete,1st Place,39.0,4,1.0,0.1541501976284585,11,False
18,7,NeNe Leakes,TV Personality,Eliminated Week 7,33.0,4,7.0,0.13043478260869565,7,True
18,8,Amy Purdy,Athlete,2nd Place,40.0,4,1.0,0.17699115044247787,11,False
18,8,Candace Cameron Bure,Actor/Actress,3rd Place,36.0,4,4.0,0.1592920353982301,11,False
18,8,Charlie White,Athlete,Eliminated Week 9,40.0,4,1.0,0.17699115044247787,9,False
18,8,Danica McKellar,Actor/Actress,Eliminated Week 8,38.0,4,3.0,0.168141592920354,8,True
18,8,James Maslow,Actor/Actress,Eliminated Week 10,36.0,4,4.0,0.1592920353982301,10,False
18,8,Meryl Davis,Athlete,1st Place,36.0,4,4.0,0.1592920353982301,11,False
18,9,Amy Purdy,Athlete,2nd Place,39.0,4,2.0,0.20418848167539266,11,False
18,9,Candace Cameron Bure,Actor/Actress,3rd Place,36.0,4,5.0,0.18848167539267016,11,False
18,9,Charlie White,Athlete,Eliminated Week 9,38.0,4,3.0,0.19895287958115182,9,True
18,9,James Maslow,Actor/Actress,Eliminated Week 10,38.0,4,3.0,0.19895287958115182,10,False
18,9,Meryl Davis,Athlete,1st Place,40.0,4,1.0,0.2094240837696335,11,False
18,10,Amy Purdy,Athlete,2nd Place,29.666600000000003,3,2.0,0.2587209505138384,11,False
18,10,Candace Cameron Bure,Actor/Actress,3rd Place,25.9998,3,4.0,0.22674296916969572,11,False
18,10,James Maslow,Actor/Actress,Eliminated Week 10,29.0,3,3.0,0.2529075649013137,10,True
18,10,Meryl Davis,Athlete,1st Place,30.0,3,1.0,0.2616285154151521,11,False
19,1,Alfonso Ribeiro,Actor/Actress,1st Place,36.0,4,1.0,0.0967741935483871,12,False
19,1,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,25.0,4,10.0,0.06720430107526881,7,False
19,1,Bethany Mota,Social Media Personality,Eliminated Week 11,32.0,4,3.0,0.08602150537634409,11,False
19,1,Betsey Johnson,Fashion Designer,Eliminated Week 4,20.0,4,13.0,0.053763440860215055,4,False
19,1,Janel Parrish,Actor/Actress,3rd Place,29.0,4,7.0,0.07795698924731183,12,False
19,1,Jonathan Bennett,Actor/Actress,Eliminated Week 6,30.0,4,6.0,0.08064516129032258,6,False
19,1,Lea Thompson,Actor/Actress,Eliminated Week 9,32.0,4,3.0,0.08602150537634409,9,False
19,1,Lolo Jones,Athlete,Eliminated Week 1,22.0,4,12.0,0.05913978494623656,1,True
19,1,Michael Waltrip,Racing Driver,Eliminated Week 8,25.0,4,10.0,0.06720430107526881,8,False
19,1,Randy Couture,Athlete,Eliminated Week 3,31.0,4,5.0,0.08333333333333333,3,False
19,1,Sadie Robertson,TV Personality,2nd Place,34.0,4,2.0,0.0913978494623656,12,False
19,1,Tavis Smiley,Radio Personality,Eliminated Week 2,29.0,4,7.0,0.07795698924731183,2,False
19,1,Tommy Chong,Comedian,Eliminated Week 10,27.0,4,9.0,0.07258064516129033,10,False
19,2,Alfonso Ribeiro,Actor/Actress,1st Place,32.0,4,4.0,0.08839779005524862,12,False
19,2,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,31.0,4,5.0,0.0856353591160221,7,False
19,2,Bethany Mota,Social Media Personality,Eliminated Week 11,33.0,4,3.0,0.09116022099447514,11,False
19,2,Betsey Johnson,Fashion Designer,Eliminated Week 4,28.0,4,8.0,0.07734806629834254,4,False
19,2,Janel Parrish,Actor/Actress,3rd Place,34.0,4,2.0,0.09392265193370165,12,False
19,2,Jonathan Bennett,Actor/Actress,Eliminated Week 6,30.0,4,7.0,0.08287292817679558,6,False
19,2,Lea Thompson,Actor/Actress,Eliminated Week 9,35.0,4,1.0,0.09668508287292818,9,False
19,2,Michael Waltrip,Racing Driver,Eliminated Week 8,24.0,4,12.0,0.06629834254143646,8,False
19,2,Randy Couture,Athlete,Eliminated Week 3,28.0,4,8.0,0.07734806629834254,3,False
19,2,Sadie Robertson,TV Personality,2nd Place,31.0,4,5.0,0.0856353591160221,12,False
19,2,Tavis Smiley,Radio Personality,Eliminated Week 2,28.0,4,8.0,0.07734806629834254,2,True
19,2,Tommy Chong,Comedian,Eliminated Week 10,28.0,4,8.0,0.07734806629834254,10,False
19,3,Alfonso Ribeiro,Actor/Actress,1st Place,32.0,4,4.0,0.0906515580736544,12,False
19,3,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,29.0,4,8.0,0.0821529745042493,7,False
19,3,Bethany Mota,Social Media Personality,Eliminated Week 11,40.0,4,1.0,0.11331444759206799,11,False
19,3,Betsey Johnson,Fashion Designer,Eliminated Week 4,29.0,4,8.0,0.0821529745042493,4,False
19,3,Janel Parrish,Actor/Actress,3rd Place,40.0,4,1.0,0.11331444759206799,12,False
19,3,Jonathan Bennett,Actor/Actress,Eliminated Week 6,32.0,4,4.0,0.0906515580736544,6,False
19,3,Lea Thompson,Actor/Actress,Eliminated Week 9,31.0,4,7.0,0.08781869688385269,9,False
19,3,Michael Waltrip,Racing Driver,Eliminated Week 8,28.0,4,10.0,0.07932011331444759,8,False
19,3,Randy Couture,Athlete,Eliminated Week 3,26.0,4,11.0,0.07365439093484419,3,True
19,3,Sadie Robertson,TV Personality,2nd Place,32.0,4,4.0,0.0906515580736544,12,False
19,3,Tommy Chong,Comedian,Eliminated Week 10,34.0,4,3.0,0.09631728045325778,10,False
19,4,Alfonso Ribeiro,Actor/Actress,1st Place,40.0,4,1.0,0.125,12,False
19,4,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,29.0,4,6.0,0.090625,7,False
19,4,Bethany Mota,Social Media Personality,Eliminated Week 11,33.0,4,5.0,0.103125,11,False
19,4,Betsey Johnson,Fashion Designer,Eliminated Week 4,29.0,4,6.0,0.090625,4,True
19,4,Janel Parrish,Actor/Actress,3rd Place,36.0,4,4.0,0.1125,12,False
19,4,Jonathan Bennett,Actor/Actress,Eliminated Week 6,24.0,4,10.0,0.075,6,False
19,4,Lea Thompson,Actor/Actress,Eliminated Week 9,39.0,4,2.0,0.121875,9,False
19,4,Michael Waltrip,Racing Driver,Eliminated Week 8,25.0,4,9.0,0.078125,8,False
19,4,Sadie Robertson,TV Personality,2nd Place,37.0,4,3.0,0.115625,12,False
19,4,Tommy Chong,Comedian,Eliminated Week 10,28.0,4,8.0,0.0875,10,False
19,5,Alfonso Ribeiro,Actor/Actress,1st Place,34.0,4,2.0,0.12878787878787878,12,False
19,5,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,28.0,4,6.0,0.10606060606060606,7,False
19,5,Bethany Mota,Social Media Personality,Eliminated Week 11,32.0,4,5.0,0.12121212121212122,11,False
19,5,Janel Parrish,Actor/Actress,3rd Place,33.0,4,4.0,0.125,12,False
19,5,Jonathan Bennett,Actor/Actress,Eliminated Week 6,24.0,4,7.0,0.09090909090909091,6,False
19,5,Lea Thompson,Actor/Actress,Eliminated Week 9,34.0,4,2.0,0.12878787878787878,9,False
19,5,Michael Waltrip,Racing Driver,Eliminated Week 8,20.0,4,9.0,0.07575757575757576,8,False
19,5,Sadie Robertson,TV Personality,2nd Place,36.0,4,1.0,0.13636363636363635,12,False
19,5,Tommy Chong,Comedian,Eliminated Week 10,23.0,4,8.0,0.08712121212121213,10,False
19,6,Alfonso Ribeiro,Actor/Actress,1st Place,39.0,4,1.0,0.13310580204778158,12,False
19,6,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,28.0,4,8.0,0.09556313993174062,7,False
19,6,Bethany Mota,Social Media Personality,Eliminated Week 11,36.0,4,2.0,0.12286689419795221,11,False
19,6,Janel Parrish,Actor/Actress,3rd Place,33.0,4,4.0,0.11262798634812286,12,False
19,6,Jonathan Bennett,Actor/Actress,Eliminated Week 6,32.0,4,5.0,0.10921501706484642,6,True
19,6,Lea Thompson,Actor/Actress,Eliminated Week 9,32.0,4,5.0,0.10921501706484642,9,False
19,6,Michael Waltrip,Racing Driver,Eliminated Week 8,30.0,4,7.0,0.10238907849829351,8,False
19,6,Sadie Robertson,TV Personality,2nd Place,35.0,4,3.0,0.11945392491467577,12,False
19,6,Tommy Chong,Comedian,Eliminated Week 10,28.0,4,8.0,0.09556313993174062,10,False
19,7,Alfonso Ribeiro,Actor/Actress,1st Place,34.0,4,3.0,0.13152804642166344,12,False
19,7,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,29.5,4,7.0,0.11411992263056092,7,True
19,7,Bethany Mota,Social Media Personality,Eliminated Week 11,37.5,4,1.0,0.1450676982591876,11,False
19,7,Janel Parrish,Actor/Actress,3rd Place,33.5,4,4.0,0.12959381044487428,12,False
19,7,Lea Thompson,Actor/Actress,Eliminated Week 9,35.0,4,2.0,0.13539651837524178,9,False
19,7,Michael Waltrip,Racing Driver,Eliminated Week 8,28.0,4,8.0,0.10831721470019343,8,False
19,7,Sadie Robertson,TV Personality,2nd Place,31.0,4,5.0,0.11992263056092843,12,False
19,7,Tommy Chong,Comedian,Eliminated Week 10,30.0,4,6.0,0.11605415860735009,10,False
19,8,Alfonso Ribeiro,Actor/Actress,1st Place,41.0,4,2.0,0.16532258064516128,12,False
19,8,Bethany Mota,Social Media Personality,Eliminated Week 11,40.0,4,3.0,0.16129032258064516,11,False
19,8,Janel Parrish,Actor/Actress,3rd Place,43.0,4,1.0,0.17338709677419356,12,False
19,8,Lea Thompson,Actor/Actress,Eliminated Week 9,32.0,4,5.0,0.12903225806451613,9,False
19,8,Michael Waltrip,Racing Driver,Eliminated Week 8,25.0,4,7.0,0.10080645161290322,8,True
19,8,Sadie Robertson,TV Personality,2nd Place,38.0,4,4.0,0.1532258064516129,12,False
19,8,Tommy Chong,Comedian,Eliminated Week 10,29.0,4,6.0,0.11693548387096774,10,False
19,9,Alfonso Ribeiro,Actor/Actress,1st Place,38.5,4,1.0,0.17990654205607476,12,False
19,9,Bethany Mota,Social Media Personality,Eliminated Week 11,37.0,4,3.0,0.17289719626168223,11,False
19,9,Janel Parrish,Actor/Actress,3rd Place,38.5,4,1.0,0.17990654205607476,12,False
19,9,Lea Thompson,Actor/Actress,Eliminated Week 9,35.0,4,5.0,0.16355140186915887,9,True
19,9,Sadie Robertson,TV Personality,2nd Place,36.5,4,4.0,0.1705607476635514,12,False
19,9,Tommy Chong,Comedian,Eliminated Week 10,28.5,4,6.0,0.13317757009345793,10,False
19,10,Alfonso Ribeiro,Actor/Actress,1st Place,37.5,4,3.0,0.2054794520547945,12,False
19,10,Bethany Mota,Social Media Personality,Eliminated Week 11,38.0,4,2.0,0.20821917808219179,11,False
19,10,Janel Parrish,Actor/Actress,3rd Place,39.0,4,1.0,0.2136986301369863,12,False
19,10,Sadie Robertson,TV Personality,2nd Place,37.0,4,4.0,0.20273972602739726,12,False
19,10,Tommy Chong,Comedian,Eliminated Week 10,31.0,4,5.0,0.16986301369863013,10,True
19,11,Alfonso Ribeiro,Actor/Actress,1st Place,40.0,4,1.0,0.255864084998049,12,False
19,11,Bethany Mota,Social Media Personality,Eliminated Week 11,38.0,4,4.0,0.2430708807481466,11,True
19,11,Janel Parrish,Actor/Actress,3rd Place,38.9998,4,3.0,0.24946620355267282,12,False
19,11,Sadie Robertson,TV Personality,2nd Place,39.333200000000005,4,2.0,0.2515988307011316,12,False
20,1,Charlotte McKinney,Model,Eliminated Week 3,22.0,4,11.0,0.06918238993710692,3,False
20,1,Chris Soules,TV Personality,Eliminated Week 8,26.0,4,5.0,0.08176100628930817,8,False
20,1,Michael Sam,Athlete,Eliminated Week 4,26.0,4,5.0,0.08176100628930817,4,False
20,1,Nastia Liukin,Athlete,Eliminated Week 9,30.0,4,3.0,0.09433962264150944,9,False
20,1,Noah Galloway,Motivational Speaker,3rd Place,26.0,4,5.0,0.08176100628930817,11,False
20,1,Patti LaBelle,Singer/Rapper,Eliminated Week 6,25.0,4,8.0,0.07861635220125786,6,False
20,1,Redfoo,Singer/Rapper,Eliminated Week 2,22.0,4,11.0,0.06918238993710692,2,False
20,1,Riker Lynch,Actor/Actress,2nd Place,31.0,4,2.0,0.09748427672955975,11,False
20,1,Robert Herjavec,Entrepreneur,Eliminated Week 8,28.0,4,4.0,0.0880503144654088,8,False
20,1,Rumer Willis,Actor/Actress,1st Place,32.0,4,1.0,0.10062893081761007,11,False
20,1,Suzanne Somers,Actor/Actress,Eliminated Week 5,25.0,4,8.0,0.07861635220125786,5,False
20,1,Willow Shields,Actor/Actress,Eliminated Week 7,25.0,4,8.0,0.07861635220125786,7,False
20,2,Charlotte McKinney,Model,Eliminated Week 3,26.0,4,11.0,0.07492795389048991,3,False
20,2,Chris Soules,TV Personality,Eliminated Week 8,21.0,4,12.0,0.06051873198847262,8,False
20,2,Michael Sam,Athlete,Eliminated Week 4,28.0,4,6.0,0.08069164265129683,4,False
20,2,Nastia Liukin,Athlete,Eliminated Week 9,34.0,4,1.0,0.09798270893371758,9,False
20,2,Noah Galloway,Motivational Speaker,3rd Place,27.0,4,10.0,0.07780979827089338,11,False
20,2,Patti LaBelle,Singer/Rapper,Eliminated Week 6,28.0,4,6.0,0.08069164265129683,6,False
20,2,Redfoo,Singer/Rapper,Eliminated Week 2,31.0,4,5.0,0.0893371757925072,2,True
20,2,Riker Lynch,Actor/Actress,2nd Place,32.0,4,2.0,0.09221902017291066,11,False
20,2,Robert Herjavec,Entrepreneur,Eliminated Week 8,28.0,4,6.0,0.08069164265129683,8,False
20,2,Rumer Willis,Actor/Actress,1st Place,32.0,4,2.0,0.09221902017291066,11,False
20,2,Suzanne Somers,Actor/Actress,Eliminated Week 5,28.0,4,6.0,0.08069164265129683,5,False
20,2,Willow Shields,Actor/Actress,Eliminated Week 7,32.0,4,2.0,0.09221902017291066,7,False
20,3,Charlotte McKinney,Model,Eliminated Week 3,22.0,4,10.0,0.07028753993610223,3,True
20,3,Chris Soules,TV Personality,Eliminated Week 8,28.0,4,7.0,0.08945686900958466,8,False
20,3,Michael Sam,Athlete,Eliminated Week 4,24.0,4,9.0,0.07667731629392971,4,False
20,3,Nastia Liukin,Athlete,Eliminated Week 9,34.0,4,1.0,0.10862619808306709,9,False
20,3,Noah Galloway,Motivational Speaker,3rd Place,30.0,4,5.0,0.09584664536741214,11,False
20,3,Patti LaBelle,Singer/Rapper,Eliminated Week 6,22.0,4,10.0,0.07028753993610223,6,False
20,3,Riker Lynch,Actor/Actress,2nd Place,34.0,4,1.0,0.10862619808306709,11,False
20,3,Robert Herjavec,Entrepreneur,Eliminated Week 8,29.0,4,6.0,0.0926517571884984,8,False
20,3,Rumer Willis,Actor/Actress,1st Place,33.0,4,3.0,0.10543130990415335,11,False
20,3,Suzanne Somers,Actor/Actress,Eliminated Week 5,25.0,4,8.0,0.07987220447284345,5,False
20,3,Willow Shields,Actor/Actress,Eliminated Week 7,32.0,4,4.0,0.10223642172523961,7,False
20,4,Chris Soules,TV Personality,Eliminated Week 8,27.0,4,10.0,0.08307692307692308,8,False
20,4,Michael Sam,Athlete,Eliminated Week 4,30.0,4,7.0,0.09230769230769231,4,True
20,4,Nastia Liukin,Athlete,Eliminated Week 9,36.0,4,2.0,0.11076923076923077,9,False
20,4,Noah Galloway,Motivational Speaker,3rd Place,32.0,4,6.0,0.09846153846153846,11,False
20,4,Patti LaBelle,Singer/Rapper,Eliminated Week 6,30.0,4,7.0,0.09230769230769231,6,False
20,4,Riker Lynch,Actor/Actress,2nd Place,34.0,4,4.0,0.10461538461538461,11,False
20,4,Robert Herjavec,Entrepreneur,Eliminated Week 8,34.0,4,4.0,0.10461538461538461,8,False
20,4,Rumer Willis,Actor/Actress,1st Place,35.0,4,3.0,0.1076923076923077,11,False
20,4,Suzanne Somers,Actor/Actress,Eliminated Week 5,28.0,4,9.0,0.08615384615384615,5,False
20,4,Willow Shields,Actor/Actress,Eliminated Week 7,39.0,4,1.0,0.12,7,False
20,5,Chris Soules,TV Personality,Eliminated Week 8,27.0,4,7.0,0.09540636042402827,8,False
20,5,Nastia Liukin,Athlete,Eliminated Week 9,38.0,4,2.0,0.13427561837455831,9,False
20,5,Noah Galloway,Motivational Speaker,3rd Place,28.0,4,5.0,0.0989399293286219,11,False
20,5,Patti LaBelle,Singer/Rapper,Eliminated Week 6,27.0,4,7.0,0.09540636042402827,6,False
20,5,Riker Lynch,Actor/Actress,2nd Place,38.0,4,2.0,0.13427561837455831,11,False
20,5,Robert Herjavec,Entrepreneur,Eliminated Week 8,24.0,4,9.0,0.08480565371024736,8,False
20,5,Rumer Willis,Actor/Actress,1st Place,39.0,4,1.0,0.13780918727915195,11,False
20,5,Suzanne Somers,Actor/Actress,Eliminated Week 5,28.0,4,5.0,0.0989399293286219,5,True
20,5,Willow Shields,Actor/Actress,Eliminated Week 7,34.0,4,4.0,0.12014134275618374,7,False
20,6,Chris Soules,TV Personality,Eliminated Week 8,35.0,4,5.0,0.12367491166077739,8,False
20,6,Nastia Liukin,Athlete,Eliminated Week 9,36.5,4,2.0,0.12897526501766785,9,False
20,6,Noah Galloway,Motivational Speaker,3rd Place,34.0,4,6.0,0.12014134275618374,11,False
20,6,Patti LaBelle,Singer/Rapper,Eliminated Week 6,34.0,4,6.0,0.12014134275618374,6,True
20,6,Riker Lynch,Actor/Actress,2nd Place,38.0,4,1.0,0.13427561837455831,11,False
20,6,Robert Herjavec,Entrepreneur,Eliminated Week 8,33.5,4,8.0,0.11837455830388692,8,False
20,6,Rumer Willis,Actor/Actress,1st Place,35.5,4,4.0,0.1254416961130742,11,False
20,6,Willow Shields,Actor/Actress,Eliminated Week 7,36.5,4,2.0,0.12897526501766785,7,False
20,7,Chris Soules,TV Personality,Eliminated Week 8,31.0,4,6.0,0.1220472440944882,8,False
20,7,Nastia Liukin,Athlete,Eliminated Week 9,41.0,4,1.0,0.16141732283464566,9,False
20,7,Noah Galloway,Motivational Speaker,3rd Place,38.0,4,3.0,0.14960629921259844,11,False
20,7,Riker Lynch,Actor/Actress,2nd Place,37.0,4,4.0,0.14566929133858267,11,False
20,7,Robert Herjavec,Entrepreneur,Eliminated Week 8,31.0,4,6.0,0.1220472440944882,8,False
20,7,Rumer Willis,Actor/Actress,1st Place,37.0,4,4.0,0.14566929133858267,11,False
20,7,Willow Shields,Actor/Actress,Eliminated Week 7,39.0,4,2.0,0.15354330708661418,7,True
20,8,Chris Soules,TV Personality,Eliminated Week 8,32.0,4,4.0,0.15130023640661938,8,True
20,8,Nastia Liukin,Athlete,Eliminated Week 9,38.0,4,3.0,0.17966903073286053,9,False
20,8,Noah Galloway,Motivational Speaker,3rd Place,31.5,4,5.0,0.14893617021276595,11,False
20,8,Riker Lynch,Actor/Actress,2nd Place,39.0,4,2.0,0.18439716312056736,11,False
20,8,Robert Herjavec,Entrepreneur,Eliminated Week 8,31.0,4,6.0,0.14657210401891252,8,True
20,8,Rumer Willis,Actor/Actress,1st Place,40.0,4,1.0,0.18912529550827423,11,False
20,9,Nastia Liukin,Athlete,Eliminated Week 9,40.0,4,1.0,0.25477707006369427,9,True
20,9,Noah Galloway,Motivational Speaker,3rd Place,38.0,4,4.0,0.24203821656050956,11,False
20,9,Riker Lynch,Actor/Actress,2nd Place,40.0,4,1.0,0.25477707006369427,11,False
20,9,Rumer Willis,Actor/Actress,1st Place,39.0,4,3.0,0.2484076433121019,11,False
20,10,Noah Galloway,Motivational Speaker,3rd Place,36.0,4,3.0,0.3103448275862069,11,False
20,10,Riker Lynch,Actor/Actress,2nd Place,40.0,4,1.0,0.3448275862068966,11,False
20,10,Rumer Willis,Actor/Actress,1st Place,40.0,4,1.0,0.3448275862068966,11,False
21,1,Alek Skarlatos,Military,3rd Place,22.0,3,5.0,0.088,12,False
21,1,Alexa PenaVega,Actor/Actress,Eliminated Week 9,22.0,3,5.0,0.088,9,False
21,1,Andy Grammer,Singer/Rapper,Eliminated Week 8,21.0,3,7.0,0.084,8,False
21,1,Bindi Irwin,TV Personality,1st Place,24.0,3,1.0,0.096,12,False
21,1,Carlos PenaVega,Actor/Actress,Eliminated Week 11,23.0,3,3.0,0.092,11,False
21,1,Chaka Khan,Singer/Rapper,Eliminated Week 2,13.0,3,12.0,0.052,2,False
21,1,Gary Busey,Actor/Actress,Eliminated Week 4,15.0,3,9.0,0.06,4,False
21,1,Hayes Grier,Social Media Personality,Eliminated Week 7,21.0,3,7.0,0.084,7,False
21,1,Kim Zolciak-Biermann,TV Personality,Withdrew,12.0,3,13.0,0.048,11,False
21,1,Nick Carter,Singer/Rapper,2nd Place,24.0,3,1.0,0.096,12,False
21,1,Paula Deen,TV Personality,Eliminated Week 6,15.0,3,9.0,0.06,6,False
21,1,Tamar Braxton,Singer/Rapper,Withdrew,23.0,3,3.0,0.092,11,False
21,1,Victor Espinoza,Athlete,Eliminated Week 2,15.0,3,9.0,0.06,2,False
21,2,Alek Skarlatos,Military,3rd Place,22.5,3,4.0,0.08317929759704251,12,False
21,2,Alexa PenaVega,Actor/Actress,Eliminated Week 9,23.0,3,3.0,0.08502772643253234,9,False
21,2,Andy Grammer,Singer/Rapper,Eliminated Week 8,22.0,3,8.0,0.08133086876155268,8,False
21,2,Bindi Irwin,TV Personality,1st Place,24.0,3,2.0,0.08872458410351201,12,False
21,2,Carlos PenaVega,Actor/Actress,Eliminated Week 11,22.5,3,4.0,0.08317929759704251,11,False
21,2,Chaka Khan,Singer/Rapper,Eliminated Week 2,15.0,3,13.0,0.05545286506469501,2,True
21,2,Gary Busey,Actor/Actress,Eliminated Week 4,16.5,3,12.0,0.06099815157116451,4,False
21,2,Hayes Grier,Social Media Personality,Eliminated Week 7,22.5,3,4.0,0.08317929759704251,7,False
21,2,Kim Zolciak-Biermann,TV Personality,Withdrew,18.5,3,9.0,0.06839186691312385,11,False
21,2,Nick Carter,Singer/Rapper,2nd Place,22.5,3,4.0,0.08317929759704251,12,False
21,2,Paula Deen,TV Personality,Eliminated Week 6,18.5,3,9.0,0.06839186691312385,6,False
21,2,Tamar Braxton,Singer/Rapper,Withdrew,24.5,3,1.0,0.09057301293900184,11,False
21,2,Victor Espinoza,Athlete,Eliminated Week 2,18.5,3,9.0,0.06839186691312385,2,True
21,3,Alek Skarlatos,Military,3rd Place,33.0,4,3.0,0.10819672131147541,12,False
21,3,Alexa PenaVega,Actor/Actress,Eliminated Week 9,36.0,4,1.0,0.1180327868852459,9,False
21,3,Andy Grammer,Singer/Rapper,Eliminated Week 8,29.0,4,8.0,0.09508196721311475,8,False
21,3,Bindi Irwin,TV Personality,1st Place,32.0,4,5.0,0.10491803278688525,12,False
21,3,Carlos PenaVega,Actor/Actress,Eliminated Week 11,31.0,4,6.0,0.10163934426229508,11,False
21,3,Gary Busey,Actor/Actress,Eliminated Week 4,25.0,4,9.0,0.08196721311475409,4,False
21,3,Hayes Grier,Social Media Personality,Eliminated Week 7,30.0,4,7.0,0.09836065573770492,7,False
21,3,Nick Carter,Singer/Rapper,2nd Place,36.0,4,1.0,0.1180327868852459,12,False
21,3,Paula Deen,TV Personality,Eliminated Week 6,20.0,4,10.0,0.06557377049180328,6,False
21,3,Tamar Braxton,Singer/Rapper,Withdrew,33.0,4,3.0,0.10819672131147541,11,False
21,4,Alek Skarlatos,Military,3rd Place,24.0,3,6.0,0.1016949152542373,12,False
21,4,Alexa PenaVega,Actor/Actress,Eliminated Week 9,21.0,3,8.0,0.08898305084745763,9,False
21,4,Andy Grammer,Singer/Rapper,Eliminated Week 8,23.0,3,7.0,0.09745762711864407,8,False
21,4,Bindi Irwin,TV Personality,1st Place,28.0,3,1.0,0.11864406779661017,12,False
21,4,Carlos PenaVega,Actor/Actress,Eliminated Week 11,25.0,3,5.0,0.1059322033898305,11,False
21,4,Gary Busey,Actor/Actress,Eliminated Week 4,16.0,3,10.0,0.06779661016949153,4,True
21,4,Hayes Grier,Social Media Personality,Eliminated Week 7,27.0,3,2.0,0.11440677966101695,7,False
21,4,Nick Carter,Singer/Rapper,2nd Place,27.0,3,2.0,0.11440677966101695,12,False
21,4,Paula Deen,TV Personality,Eliminated Week 6,18.0,3,9.0,0.07627118644067797,6,False
21,4,Tamar Braxton,Singer/Rapper,Withdrew,27.0,3,2.0,0.11440677966101695,11,False
21,5,Alek Skarlatos,Military,3rd Place,29.0,4,7.0,0.09634551495016612,12,False
21,5,Alexa PenaVega,Actor/Actress,Eliminated Week 9,40.0,4,1.0,0.132890365448505,9,False
21,5,Andy Grammer,Singer/Rapper,Eliminated Week 8,36.0,4,4.0,0.11960132890365449,8,False
21,5,Bindi Irwin,TV Personality,1st Place,37.0,4,3.0,0.12292358803986711,12,False
21,5,Carlos PenaVega,Actor/Actress,Eliminated Week 11,39.0,4,2.0,0.12956810631229235,11,False
21,5,Hayes Grier,Social Media Personality,Eliminated Week 7,30.0,4,6.0,0.09966777408637874,7,False
21,5,Nick Carter,Singer/Rapper,2nd Place,35.0,4,5.0,0.11627906976744186,12,False
21,5,Paula Deen,TV Personality,Eliminated Week 6,26.0,4,9.0,0.08637873754152824,6,False
21,5,Tamar Braxton,Singer/Rapper,Withdrew,29.0,4,7.0,0.09634551495016612,11,False
21,6,Alek Skarlatos,Military,3rd Place,30.0,4,7.0,0.09584664536741214,12,False
21,6,Alexa PenaVega,Actor/Actress,Eliminated Week 9,30.0,4,7.0,0.09584664536741214,9,False
21,6,Andy Grammer,Singer/Rapper,Eliminated Week 8,40.0,4,1.0,0.12779552715654952,8,False
21,6,Bindi Irwin,TV Personality,1st Place,40.0,4,1.0,0.12779552715654952,12,False
21,6,Carlos PenaVega,Actor/Actress,Eliminated Week 11,38.0,4,5.0,0.12140575079872204,11,False
21,6,Hayes Grier,Social Media Personality,Eliminated Week 7,32.0,4,6.0,0.10223642172523961,7,False
21,6,Nick Carter,Singer/Rapper,2nd Place,39.0,4,4.0,0.12460063897763578,12,False
21,6,Paula Deen,TV Personality,Eliminated Week 6,24.0,4,9.0,0.07667731629392971,6,True
21,6,Tamar Braxton,Singer/Rapper,Withdrew,40.0,4,1.0,0.12779552715654952,11,False
21,7,Alek Skarlatos,Military,3rd Place,26.5,3,8.0,0.11990950226244344,12,False
21,7,Alexa PenaVega,Actor/Actress,Eliminated Week 9,27.5,3,5.0,0.1244343891402715,9,False
21,7,Andy Grammer,Singer/Rapper,Eliminated Week 8,28.0,3,2.0,0.12669683257918551,8,False
21,7,Bindi Irwin,TV Personality,1st Place,29.0,3,1.0,0.13122171945701358,12,False
