season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated,f_placement,rule_type,predicted_fan_vote
20,4,Suzanne Somers,Actor/Actress,Eliminated Week 5,28.0,4,9.0,0.0861538461538461,5,False,,Percentage,8.82051282051282
20,4,Willow Shields,Actor/Actress,Eliminated Week 7,39.0,4,1.0,0.12,7,False,,Percentage,12.000000000000004
20,5,Chris Soules,TV Personality,Eliminated Week 8,27.0,4,7.0,0.0954063604240282,8,False,,Percentage,9.540636042402825
20,5,Nastia Liukin,Athlete,Eliminated Week 9,38.0,4,2.0,0.1342756183745583,9,False,,Percentage,13.427561837455833
20,5,Noah Galloway,Motivational Speaker,3rd Place,28.0,4,5.0,0.0989399293286219,11,False,3.0,Percentage,9.893992932862195
20,5,Patti LaBelle,Singer/Rapper,Eliminated Week 6,27.0,4,7.0,0.0954063604240282,6,False,,Percentage,9.540636042402825
20,5,Riker Lynch,Actor/Actress,2nd Place,38.0,4,2.0,0.1342756183745583,11,False,2.0,Percentage,13.427561837455833
20,5,Robert Herjavec,Entrepreneur,Eliminated Week 8,24.0,4,9.0,0.0848056537102473,8,False,,Percentage,9.893992932862195
20,5,Rumer Willis,Actor/Actress,1st Place,39.0,4,1.0,0.1378091872791519,11,False,1.0,Percentage,13.780918727915195
20,5,Suzanne Somers,Actor/Actress,Eliminated Week 5,28.0,4,5.0,0.0989399293286219,5,True,,Percentage,8.480565371024733
20,5,Willow Shields,Actor/Actress,Eliminated Week 7,34.0,4,4.0,0.1201413427561837,7,False,,Percentage,12.014134275618375
20,6,Chris Soules,TV Personality,Eliminated Week 8,35.0,4,5.0,0.1236749116607773,8,False,,Percentage,12.367491166077736
20,6,Nastia Liukin,Athlete,Eliminated Week 9,36.5,4,2.0,0.1289752650176678,9,False,,Percentage,12.897526501766784
20,6,Noah Galloway,Motivational Speaker,3rd Place,34.0,4,6.0,0.1201413427561837,11,False,3.0,Percentage,12.014134275618375
20,6,Patti LaBelle,Singer/Rapper,Eliminated Week 6,34.0,4,6.0,0.1201413427561837,6,True,,Percentage,11.837455830388697
20,6,Riker Lynch,Actor/Actress,2nd Place,38.0,4,1.0,0.1342756183745583,11,False,2.0,Percentage,13.427561837455833
20,6,Robert Herjavec,Entrepreneur,Eliminated Week 8,33.5,4,8.0,0.1183745583038869,8,False,,Percentage,12.014134275618373
20,6,Rumer Willis,Actor/Actress,1st Place,35.5,4,4.0,0.1254416961130742,11,False,1.0,Percentage,12.544169611307426
20,6,Willow Shields,Actor/Actress,Eliminated Week 7,36.5,4,2.0,0.1289752650176678,7,False,,Percentage,12.897526501766784
20,7,Chris Soules,TV Personality,Eliminated Week 8,31.0,4,6.0,0.1220472440944882,8,False,,Percentage,14.304461942257204
20,7,Nastia Liukin,Athlete,Eliminated Week 9,41.0,4,1.0,0.1614173228346456,9,False,,Percentage,16.141732283464567
20,7,Noah Galloway,Motivational Speaker,3rd Place,38.0,4,3.0,0.1496062992125984,11,False,3.0,Percentage,14.960629921259844
20,7,Riker Lynch,Actor/Actress,2nd Place,37.0,4,4.0,0.1456692913385826,11,False,2.0,Percentage,14.566929133858265
20,7,Robert Herjavec,Entrepreneur,Eliminated Week 8,31.0,4,6.0,0.1220472440944882,8,False,,Percentage,14.304461942257205
20,7,Rumer Willis,Actor/Actress,1st Place,37.0,4,4.0,0.1456692913385826,11,False,1.0,Percentage,14.566929133858265
20,7,Willow Shields,Actor/Actress,Eliminated Week 7,39.0,4,2.0,0.1535433070866141,7,True,,Percentage,11.15485564304465
20,8,Chris Soules,TV Personality,Eliminated Week 8,32.0,4,4.0,0.1513002364066193,8,True,,Percentage,14.893617021431814
20,8,Nastia Liukin,Athlete,Eliminated Week 9,38.0,4,3.0,0.1796690307328605,9,False,,Percentage,17.966903073208446
20,8,Noah Galloway,Motivational Speaker,3rd Place,31.5,4,5.0,0.1489361702127659,11,False,3.0,Percentage,15.130023640817152
20,8,Riker Lynch,Actor/Actress,2nd Place,39.0,4,2.0,0.1843971631205673,11,False,2.0,Percentage,18.439716311979126
20,8,Robert Herjavec,Entrepreneur,Eliminated Week 8,31.0,4,6.0,0.1465721040189125,8,True,,Percentage,14.65721040181364
20,8,Rumer Willis,Actor/Actress,1st Place,40.0,4,1.0,0.1891252955082742,11,False,1.0,Percentage,18.912529550749813
20,9,Nastia Liukin,Athlete,Eliminated Week 9,40.0,4,1.0,0.2547770700636942,9,True,,Percentage,24.20382165232566
20,9,Noah Galloway,Motivational Speaker,3rd Place,38.0,4,4.0,0.2420382165605095,11,False,3.0,Percentage,25.477707002644134
20,9,Riker Lynch,Actor/Actress,2nd Place,40.0,4,1.0,0.2547770700636942,11,False,2.0,Percentage,25.477707010094715
20,9,Rumer Willis,Actor/Actress,1st Place,39.0,4,3.0,0.2484076433121019,11,False,1.0,Percentage,24.840764334935486
20,10,Noah Galloway,Motivational Speaker,3rd Place,36.0,4,3.0,0.3103448275862069,11,False,3,Percentage,31.03448275862069
20,10,Riker Lynch,Actor/Actress,2nd Place,40.0,4,1.0,0.3448275862068966,11,False,2,Percentage,34.48275862068966
20,10,Rumer Willis,Actor/Actress,1st Place,40.0,4,1.0,0.3448275862068966,11,False,1,Percentage,34.48275862068966
21,1,Alek Skarlatos,Military,3rd Place,22.0,3,5.0,0.088,12,False,3,Percentage,10.072727218541228
21,1,Alexa PenaVega,Actor/Actress,Eliminated Week 9,22.0,3,5.0,0.088,9,False,,Percentage,10.07272721854123
21,1,Andy Grammer,Singer/Rapper,Eliminated Week 8,21.0,3,7.0,0.084,8,False,,Percentage,9.672727456959809
21,1,Bindi Irwin,TV Personality,1st Place,24.0,3,1.0,0.096,12,False,1,Percentage,10.872727456959808
21,1,Carlos PenaVega,Actor/Actress,Eliminated Week 11,23.0,3,3.0,0.092,11,False,,Percentage,10.472727218541234
21,1,Chaka Khan,Singer/Rapper,Eliminated Week 2,13.0,3,12.0,0.052,2,False,,Percentage,6.472727218541232
21,1,Gary Busey,Actor/Actress,Eliminated Week 4,15.0,3,9.0,0.06,4,False,,Percentage,7.272727218541231
21,1,Hayes Grier,Social Media Personality,Eliminated Week 7,21.0,3,7.0,0.084,7,False,,Percentage,9.672727218541235
21,1,Kim Zolciak-Biermann,TV Personality,Withdrew,12.0,3,13.0,0.048,11,False,Withdrew,Percentage,
21,1,Nick Carter,Singer/Rapper,2nd Place,24.0,3,1.0,0.096,12,False,2,Percentage,10.87272721854123
21,1,Paula Deen,TV Personality,Eliminated Week 6,15.0,3,9.0,0.06,6,False,,Percentage,7.272727218541233
21,1,Tamar Braxton,Singer/Rapper,Withdrew,23.0,3,3.0,0.092,11,False,Withdrew,Percentage,
21,1,Victor Espinoza,Athlete,Eliminated Week 2,15.0,3,9.0,0.06,2,False,,Percentage,7.272727337750522
21,2,Alek Skarlatos,Military,3rd Place,22.5,3,4.0,0.0831792975970425,12,False,3,Percentage,9.763064987738378
21,2,Alexa PenaVega,Actor/Actress,Eliminated Week 9,23.0,3,3.0,0.0850277264325323,9,False,,Percentage,9.947907871287363
21,2,Andy Grammer,Singer/Rapper,Eliminated Week 8,22.0,3,8.0,0.0813308687615526,8,False,,Percentage,9.578222104189393
21,2,Bindi Irwin,TV Personality,1st Place,24.0,3,2.0,0.088724584103512,12,False,1,Percentage,10.317593638385333
21,2,Carlos PenaVega,Actor/Actress,Eliminated Week 11,22.5,3,4.0,0.0831792975970425,11,False,,Percentage,9.763064987738383
21,2,Chaka Khan,Singer/Rapper,Eliminated Week 2,15.0,3,13.0,0.055452865064695,2,True,,Percentage,6.990421734503633
21,2,Gary Busey,Actor/Actress,Eliminated Week 4,16.5,3,12.0,0.0609981515711645,4,False,,Percentage,8.28432197895116
21,2,Hayes Grier,Social Media Personality,Eliminated Week 7,22.5,3,4.0,0.0831792975970425,7,False,,Percentage,9.763064987738382
21,2,Kim Zolciak-Biermann,TV Personality,Withdrew,18.5,3,9.0,0.0683918669131238,11,False,Withdrew,Percentage,
21,2,Nick Carter,Singer/Rapper,2nd Place,22.5,3,4.0,0.0831792975970425,12,False,2,Percentage,9.763065226156959
21,2,Paula Deen,TV Personality,Eliminated Week 6,18.5,3,9.0,0.0683918669131238,6,False,,Percentage,8.284322038555802
21,2,Tamar Braxton,Singer/Rapper,Withdrew,24.5,3,1.0,0.0905730129390018,11,False,Withdrew,Percentage,
21,2,Victor Espinoza,Athlete,Eliminated Week 2,18.5,3,9.0,0.0683918669131238,2,True,,Percentage,7.544950444755228
21,3,Alek Skarlatos,Military,3rd Place,33.0,4,3.0,0.1081967213114754,12,False,3,Percentage,12.021857916874533
21,3,Alexa PenaVega,Actor/Actress,Eliminated Week 9,36.0,4,1.0,0.1180327868852459,9,False,,Percentage,13.005464474251584
21,3,Andy Grammer,Singer/Rapper,Eliminated Week 8,29.0,4,8.0,0.0950819672131147,8,False,,Percentage,10.710382507038462
21,3,Bindi Irwin,TV Personality,1st Place,32.0,4,5.0,0.1049180327868852,12,False,1,Percentage,11.693989064415513
21,3,Carlos PenaVega,Actor/Actress,Eliminated Week 11,31.0,4,6.0,0.101639344262295,11,False,,Percentage,11.366120211956494
21,3,Gary Busey,Actor/Actress,Eliminated Week 4,25.0,4,9.0,0.081967213114754,4,False,,Percentage,9.398907097202397
21,3,Hayes Grier,Social Media Personality,Eliminated Week 7,30.0,4,7.0,0.0983606557377049,7,False,,Percentage,11.038251359497483
21,3,Nick Carter,Singer/Rapper,2nd Place,36.0,4,1.0,0.1180327868852459,12,False,2,Percentage,13.005464474251584
21,3,Paula Deen,TV Personality,Eliminated Week 6,20.0,4,10.0,0.0655737704918032,6,False,,Percentage,7.759562894511958
21,3,Tamar Braxton,Singer/Rapper,Withdrew,33.0,4,3.0,0.1081967213114754,11,False,Withdrew,Percentage,
21,4,Alek Skarlatos,Military,3rd Place,24.0,3,6.0,0.1016949152542373,12,False,3,Percentage,11.440677966101699
21,4,Alexa PenaVega,Actor/Actress,Eliminated Week 9,21.0,3,8.0,0.0889830508474576,9,False,,Percentage,10.169491525423732
21,4,Andy Grammer,Singer/Rapper,Eliminated Week 8,23.0,3,7.0,0.097457627118644,8,False,,Percentage,11.016949152542374
21,4,Bindi Irwin,TV Personality,1st Place,28.0,3,1.0,0.1186440677966101,12,False,1,Percentage,13.135593220338983
21,4,Carlos PenaVega,Actor/Actress,Eliminated Week 11,25.0,3,5.0,0.1059322033898305,11,False,,Percentage,11.86440677966102
21,4,Gary Busey,Actor/Actress,Eliminated Week 4,16.0,3,10.0,0.0677966101694915,4,True,,Percentage,8.050847457627121
21,4,Hayes Grier,Social Media Personality,Eliminated Week 7,27.0,3,2.0,0.1144067796610169,7,False,,Percentage,12.711864406779661
21,4,Nick Carter,Singer/Rapper,2nd Place,27.0,3,2.0,0.1144067796610169,12,False,2,Percentage,12.71186440677966
21,4,Paula Deen,TV Personality,Eliminated Week 6,18.0,3,9.0,0.0762711864406779,6,False,,Percentage,8.898305084745761
21,4,Tamar Braxton,Singer/Rapper,Withdrew,27.0,3,2.0,0.1144067796610169,11,False,Withdrew,Percentage,
21,5,Alek Skarlatos,Military,3rd Place,29.0,4,7.0,0.0963455149501661,12,False,3,Percentage,10.838870431893692
21,5,Alexa PenaVega,Actor/Actress,Eliminated Week 9,40.0,4,1.0,0.132890365448505,9,False,,Percentage,14.49335548172758
21,5,Andy Grammer,Singer/Rapper,Eliminated Week 8,36.0,4,4.0,0.1196013289036544,8,False,,Percentage,13.164451827242518
21,5,Bindi Irwin,TV Personality,1st Place,37.0,4,3.0,0.1229235880398671,12,False,1,Percentage,13.496677740863788
21,5,Carlos PenaVega,Actor/Actress,Eliminated Week 11,39.0,4,2.0,0.1295681063122923,11,False,,Percentage,14.16112956810631
21,5,Hayes Grier,Social Media Personality,Eliminated Week 7,30.0,4,6.0,0.0996677740863787,7,False,,Percentage,11.171096345514949
21,5,Nick Carter,Singer/Rapper,2nd Place,35.0,4,5.0,0.1162790697674418,12,False,2,Percentage,12.83222591362126
21,5,Paula Deen,TV Personality,Eliminated Week 6,26.0,4,9.0,0.0863787375415282,6,False,,Percentage,9.842192691029899
21,5,Tamar Braxton,Singer/Rapper,Withdrew,29.0,4,7.0,0.0963455149501661,11,False,Withdrew,Percentage,
21,6,Alek Skarlatos,Military,3rd Place,30.0,4,7.0,0.0958466453674121,12,False,3,Percentage,11.182108626198081
21,6,Alexa PenaVega,Actor/Actress,Eliminated Week 9,30.0,4,7.0,0.0958466453674121,9,False,,Percentage,11.182108626198083
21,6,Andy Grammer,Singer/Rapper,Eliminated Week 8,40.0,4,1.0,0.1277955271565495,8,False,,Percentage,14.376996805111823
21,6,Bindi Irwin,TV Personality,1st Place,40.0,4,1.0,0.1277955271565495,12,False,1,Percentage,14.376996805111823
21,6,Carlos PenaVega,Actor/Actress,Eliminated Week 11,38.0,4,5.0,0.121405750798722,11,False,,Percentage,13.738019169329073
21,6,Hayes Grier,Social Media Personality,Eliminated Week 7,32.0,4,6.0,0.1022364217252396,7,False,,Percentage,11.821086261980833
21,6,Nick Carter,Singer/Rapper,2nd Place,39.0,4,4.0,0.1246006389776357,12,False,2,Percentage,14.057507987220445
21,6,Paula Deen,TV Personality,Eliminated Week 6,24.0,4,9.0,0.0766773162939297,6,True,,Percentage,9.265175718849845
21,6,Tamar Braxton,Singer/Rapper,Withdrew,40.0,4,1.0,0.1277955271565495,11,False,Withdrew,Percentage,
21,7,Alek Skarlatos,Military,3rd Place,26.5,3,8.0,0.1199095022624434,12,False,3,Percentage,14.339582009347337
21,7,Alexa PenaVega,Actor/Actress,Eliminated Week 9,27.5,3,5.0,0.1244343891402715,9,False,,Percentage,14.188752407016645
21,7,Andy Grammer,Singer/Rapper,Eliminated Week 8,28.0,3,2.0,0.1266968325791855,8,False,,Percentage,14.414996750908044
21,7,Bindi Irwin,TV Personality,1st Place,29.0,3,1.0,0.1312217194570135,12,False,1,Percentage,14.867485438690846
21,7,Carlos PenaVega,Actor/Actress,Eliminated Week 11,28.0,3,2.0,0.1266968325791855,11,False,,Percentage,14.414996750908044
21,7,Hayes Grier,Social Media Personality,Eliminated Week 7,28.0,3,2.0,0.1266968325791855,7,True,,Percentage,13.66084897767313
21,7,Nick Carter,Singer/Rapper,2nd Place,27.0,3,6.0,0.1221719457013574,12,False,2,Percentage,14.113337665455939
21,7,Tamar Braxton,Singer/Rapper,Withdrew,27.0,3,6.0,0.1221719457013574,11,False,Withdrew,Percentage,
21,8,Alek Skarlatos,Military,3rd Place,25.0,3,6.0,0.1288663779372513,12,False,3,Percentage,15.29214359469335
21,8,Alexa PenaVega,Actor/Actress,Eliminated Week 9,26.9998,3,5.0,0.1391746572412079,9,False,,Percentage,16.322971525089013
21,8,Andy Grammer,Singer/Rapper,Eliminated Week 8,23.9998,3,7.0,0.1237106918887378,8,True,,Percentage,14.776574989842004
21,8,Bindi Irwin,TV Personality,1st Place,28.0,3,3.0,0.1443303432897215,12,False,1,Percentage,16.838540129940373
21,8,Carlos PenaVega,Actor/Actress,Eliminated Week 11,28.9998,3,2.0,0.149483967476188,11,False,,Percentage,17.353902310168444
21,8,Nick Carter,Singer/Rapper,2nd Place,33.0,3,1.0,0.1701036188771717,12,False,2,Percentage,19.415867450266816
21,8,Tamar Braxton,Singer/Rapper,Withdrew,28.0,3,3.0,0.1443303432897215,11,False,Withdrew,Percentage,
21,9,Alek Skarlatos,Military,3rd Place,25.5,3,5.0,0.155015197568389,12,False,3,Percentage,20.911854119238022
21,9,Alexa PenaVega,Actor/Actress,Eliminated Week 9,30.0,3,1.0,0.182370820668693,9,True,,Percentage,18.17629180920766
21,9,Bindi Irwin,TV Personality,1st Place,30.0,3,1.0,0.182370820668693,12,False,1,Percentage,21.21580532807348
21,9,Carlos PenaVega,Actor/Actress,Eliminated Week 11,27.0,3,4.0,0.1641337386018237,11,False,,Percentage,20.00000001589457
21,9,Nick Carter,Singer/Rapper,2nd Place,27.5,3,3.0,0.1671732522796352,12,False,2,Percentage,19.696048727586277
21,9,Tamar Braxton,Singer/Rapper,Withdrew,24.5,3,6.0,0.1489361702127659,11,False,Withdrew,Percentage,
21,10,Alek Skarlatos,Military,3rd Place,28.5,3,3.0,0.240506329113924,12,False,3.0,Percentage,24.0506329113924
21,10,Bindi Irwin,TV Personality,1st Place,31.5,3,1.0,0.2658227848101265,12,False,1.0,Percentage,26.58227848101265
21,10,Carlos PenaVega,Actor/Actress,Eliminated Week 11,31.5,3,1.0,0.2658227848101265,11,False,,Percentage,26.58227848101265
21,10,Nick Carter,Singer/Rapper,2nd Place,27.0,3,4.0,0.2278481012658227,12,False,2.0,Percentage,22.78481012658227
21,11,Alek Skarlatos,Military,3rd Place,27.9999,3,4.0,0.2372874892266857,12,False,3.0,Percentage,25.423750359110475
21,11,Bindi Irwin,TV Personality,1st Place,30.0,3,1.0,0.2542375035911047,12,False,1.0,Percentage,25.423750359110475
21,11,Carlos PenaVega,Actor/Actress,Eliminated Week 11,30.0,3,1.0,0.2542375035911047,11,True,,Percentage,23.728748922668576
21,11,Nick Carter,Singer/Rapper,2nd Place,30.0,3,1.0,0.2542375035911047,12,False,2.0,Percentage,25.423750359110475
22,1,Antonio Brown,Athlete,Eliminated Week 9,21.0,3,4.0,0.0886075949367088,9,False,,Percentage,8.86075949367088
22,1,Doug Flutie,Athlete,Eliminated Week 6,15.0,3,11.0,0.0632911392405063,6,False,,Percentage,6.32911392405063
22,1,Geraldo Rivera,Journalist,Eliminated Week 2,13.0,3,12.0,0.0548523206751054,2,False,,Percentage,5.48523206751054
22,1,Ginger Zee,News Anchor,3rd Place,23.0,3,1.0,0.0970464135021097,11,False,3.0,Percentage,9.70464135021097
22,1,Jodie Sweetin,Actor/Actress,Eliminated Week 8,20.0,3,8.0,0.0843881856540084,8,False,,Percentage,8.438818565400839
22,1,Kim Fields,Actor/Actress,Eliminated Week 7,20.0,3,8.0,0.0843881856540084,7,False,,Percentage,8.438818565400839
22,1,Marla Maples,TV Personality,Eliminated Week 4,21.0,3,4.0,0.0886075949367088,4,False,,Percentage,8.86075949367088
22,1,Mischa Barton,Actor/Actress,Eliminated Week 3,16.0,3,10.0,0.0675105485232067,3,False,,Percentage,6.751054852320671
22,1,Nyle DiMarco,Model,1st Place,23.0,3,1.0,0.0970464135021097,11,False,1.0,Percentage,9.70464135021097
22,1,Paige VanZant,Athlete,2nd Place,21.0,3,4.0,0.0886075949367088,11,False,2.0,Percentage,8.86075949367088
22,1,Von Miller,Athlete,Eliminated Week 7,21.0,3,4.0,0.0886075949367088,7,False,,Percentage,8.86075949367088
22,1,Wanya Morris,Singer/Rapper,Eliminated Week 9,23.0,3,1.0,0.0970464135021097,9,False,,Percentage,9.70464135021097
22,2,Antonio Brown,Athlete,Eliminated Week 9,19.0,3,9.0,0.0805084745762711,9,False,,Percentage,8.05084745762711
22,2,Doug Flutie,Athlete,Eliminated Week 6,20.0,3,5.0,0.0847457627118644,6,False,,Percentage,8.47457627118644
22,2,Geraldo Rivera,Journalist,Eliminated Week 2,13.0,3,12.0,0.0550847457627118,2,True,,Percentage,5.50847457627118
22,2,Ginger Zee,News Anchor,3rd Place,21.0,3,3.0,0.0889830508474576,11,False,3.0,Percentage,8.89830508474576
22,2,Jodie Sweetin,Actor/Actress,Eliminated Week 8,21.0,3,3.0,0.0889830508474576,8,False,,Percentage,8.89830508474576
22,2,Kim Fields,Actor/Actress,Eliminated Week 7,19.0,3,9.0,0.0805084745762711,7,False,,Percentage,8.05084745762711
22,2,Marla Maples,TV Personality,Eliminated Week 4,20.0,3,5.0,0.0847457627118644,4,False,,Percentage,8.47457627118644
22,2,Mischa Barton,Actor/Actress,Eliminated Week 3,15.0,3,11.0,0.0635593220338983,3,False,,Percentage,6.3559322033898304
22,2,Nyle DiMarco,Model,1st Place,20.0,3,5.0,0.0847457627118644,11,False,1.0,Percentage,8.47457627118644
22,2,Paige VanZant,Athlete,2nd Place,24.0,3,1.0,0.1016949152542373,11,False,2.0,Percentage,10.16949152542373
22,2,Von Miller,Athlete,Eliminated Week 7,20.0,3,5.0,0.0847457627118644,7,False,,Percentage,8.47457627118644
22,2,Wanya Morris,Singer/Rapper,Eliminated Week 9,24.0,3,1.0,0.1016949152542373,9,False,,Percentage,10.16949152542373
22,3,Antonio Brown,Athlete,Eliminated Week 9,20.0,3,8.0,0.0843881856540084,9,False,,Percentage,8.438818565400839
22,3,Doug Flutie,Athlete,Eliminated Week 6,20.0,3,8.0,0.0843881856540084,6,False,,Percentage,8.438818565400839
22,3,Ginger Zee,News Anchor,3rd Place,21.0,3,6.0,0.0886075949367088,11,False,3.0,Percentage,8.86075949367088
22,3,Jodie Sweetin,Actor/Actress,Eliminated Week 8,23.0,3,3.0,0.0970464135021097,8,False,,Percentage,9.70464135021097
22,3,Kim Fields,Actor/Actress,Eliminated Week 7,22.0,3,5.0,0.0928270042194092,7,False,,Percentage,9.28270042194092
22,3,Marla Maples,TV Personality,Eliminated Week 4,21.0,3,6.0,0.0886075949367088,4,False,,Percentage,8.86075949367088
22,3,Mischa Barton,Actor/Actress,Eliminated Week 3,18.0,3,11.0,0.0759493670886076,3,True,,Percentage,7.59493670886076
22,3,Nyle DiMarco,Model,1st Place,25.0,3,1.0,0.1054852320675105,11,False,1.0,Percentage,10.54852320675105
22,3,Paige VanZant,Athlete,2nd Place,23.0,3,3.0,0.0970464135021097,11,False,2.0,Percentage,9.70464135021097
22,3,Von Miller,Athlete,Eliminated Week 7,20.0,3,8.0,0.0843881856540084,7,False,,Percentage,8.438818565400839
22,3,Wanya Morris,Singer/Rapper,Eliminated Week 9,24.0,3,2.0,0.1012658227848101,9,False,,Percentage,10.12658227848101
22,4,Antonio Brown,Athlete,Eliminated Week 9,35.0,4,3.0,0.109717868338558,9,False,,Percentage,10.971786833855804
22,4,Doug Flutie,Athlete,Eliminated Week 6,24.0,4,10.0,0.0752351097178683,6,False,,Percentage,8.777429467084641
22,4,Ginger Zee,News Anchor,3rd Place,36.0,4,1.0,0.1128526645768025,11,False,3.0,Percentage,11.285266457680253
22,4,Jodie Sweetin,Actor/Actress,Eliminated Week 8,27.0,4,9.0,0.0846394984326018,8,False,,Percentage,8.463949843260183
22,4,Kim Fields,Actor/Actress,Eliminated Week 7,32.0,4,6.0,0.1003134796238244,7,False,,Percentage,10.031347962382444
22,4,Marla Maples,TV Personality,Eliminated Week 4,28.0,4,8.0,0.0877742946708464,4,True,,Percentage,7.523510971786834
22,4,Nyle DiMarco,Model,1st Place,34.0,4,5.0,0.1065830721003134,11,False,1.0,Percentage,10.658307210031344
22,4,Paige VanZant,Athlete,2nd Place,36.0,4,1.0,0.1128526645768025,11,False,2.0,Percentage,11.285266457680253
22,4,Von Miller,Athlete,Eliminated Week 7,32.0,4,6.0,0.1003134796238244,7,False,,Percentage,10.031347962382444
22,4,Wanya Morris,Singer/Rapper,Eliminated Week 9,35.0,4,3.0,0.109717868338558,9,False,,Percentage,10.971786833855804
22,5,Antonio Brown,Athlete,Eliminated Week 9,26.0,4,9.0,0.0942028985507246,9,False,,Percentage,9.42028985507246
22,5,Doug Flutie,Athlete,Eliminated Week 6,28.0,4,7.0,0.1014492753623188,6,False,,Percentage,10.144927536231881
22,5,Ginger Zee,News Anchor,3rd Place,32.0,4,3.0,0.1159420289855072,11,False,3.0,Percentage,11.594202898550721
22,5,Jodie Sweetin,Actor/Actress,Eliminated Week 8,35.0,4,2.0,0.1268115942028985,8,False,,Percentage,12.68115942028985
22,5,Kim Fields,Actor/Actress,Eliminated Week 7,28.0,4,7.0,0.1014492753623188,7,False,,Percentage,10.144927536231881
22,5,Nyle DiMarco,Model,1st Place,37.0,4,1.0,0.1340579710144927,11,False,1.0,Percentage,13.405797101449272
22,5,Paige VanZant,Athlete,2nd Place,31.0,4,4.0,0.1123188405797101,11,False,2.0,Percentage,11.23188405797101
22,5,Von Miller,Athlete,Eliminated Week 7,29.0,4,6.0,0.1050724637681159,7,False,,Percentage,10.50724637681159
22,5,Wanya Morris,Singer/Rapper,Eliminated Week 9,30.0,4,5.0,0.108695652173913,9,False,,Percentage,10.8695652173913
22,6,Antonio Brown,Athlete,Eliminated Week 9,27.0,3,3.0,0.118942731277533,9,False,,Percentage,11.894273127753301
22,6,Doug Flutie,Athlete,Eliminated Week 6,21.0,3,9.0,0.092511013215859,6,True,,Percentage,9.2511013215859
22,6,Ginger Zee,News Anchor,3rd Place,24.0,3,6.0,0.105726872246696,11,False,3.0,Percentage,10.5726872246696
22,6,Jodie Sweetin,Actor/Actress,Eliminated Week 8,25.0,3,4.0,0.1101321585903083,8,False,,Percentage,11.01321585903083
22,6,Kim Fields,Actor/Actress,Eliminated Week 7,24.0,3,6.0,0.105726872246696,7,False,,Percentage,10.5726872246696
22,6,Nyle DiMarco,Model,1st Place,25.0,3,4.0,0.1101321585903083,11,False,1.0,Percentage,11.01321585903083
22,6,Paige VanZant,Athlete,2nd Place,28.0,3,2.0,0.1233480176211453,11,False,2.0,Percentage,12.33480176211453
22,6,Von Miller,Athlete,Eliminated Week 7,24.0,3,6.0,0.105726872246696,7,False,,Percentage,10.5726872246696
22,6,Wanya Morris,Singer/Rapper,Eliminated Week 9,29.0,3,1.0,0.1277533039647577,9,False,,Percentage,12.77533039647577
22,7,Antonio Brown,Athlete,Eliminated Week 9,26.0,3,5.0,0.1214953271028037,9,False,,Percentage,12.149532710163959
22,7,Ginger Zee,News Anchor,3rd Place,27.5,3,2.0,0.1285046728971962,11,False,3.0,Percentage,12.850467289603207
22,7,Jodie Sweetin,Actor/Actress,Eliminated Week 8,25.5,3,8.0,0.1191588785046729,8,False,,Percentage,12.227414330412092
22,7,Kim Fields,Actor/Actress,Eliminated Week 7,26.0,3,5.0,0.1214953271028037,7,True,,Percentage,11.993769470599013
22,7,Nyle DiMarco,Model,1st Place,28.0,3,1.0,0.1308411214953271,11,False,1.0,Percentage,13.084112149416297
22,7,Paige VanZant,Athlete,2nd Place,27.5,3,2.0,0.1285046728971962,11,False,2.0,Percentage,12.850467289603207
22,7,Von Miller,Athlete,Eliminated Week 7,26.0,3,5.0,0.1214953271028037,7,True,,Percentage,11.993769470599013
22,7,Wanya Morris,Singer/Rapper,Eliminated Week 9,27.5,3,2.0,0.1285046728971962,9,False,,Percentage,12.850467289603207
22,8,Antonio Brown,Athlete,Eliminated Week 9,27.0,3,5.0,0.1597633136094674,9,False,,Percentage,16.370808658632768
22,8,Ginger Zee,News Anchor,3rd Place,30.0,3,1.0,0.1775147928994082,11,False,3.0,Percentage,17.7514793892819
22,8,Jodie Sweetin,Actor/Actress,Eliminated Week 8,30.0,3,1.0,0.1775147928994082,8,True,,Percentage,14.59566072963872
22,8,Nyle DiMarco,Model,1st Place,29.0,3,3.0,0.1715976331360946,11,False,1.0,Percentage,17.159763293741253
22,8,Paige VanZant,Athlete,2nd Place,28.0,3,4.0,0.165680473372781,11,False,2.0,Percentage,16.568047317409892
22,8,Wanya Morris,Singer/Rapper,Eliminated Week 9,25.0,3,6.0,0.1479289940828402,9,False,,Percentage,17.55424061129547
22,9,Antonio Brown,Athlete,Eliminated Week 9,27.5,3,5.0,0.1916376306620209,9,True,,Percentage,19.163763060241624
22,9,Ginger Zee,News Anchor,3rd Place,28.0,3,4.0,0.1951219512195122,11,False,3.0,Percentage,20.673635311755287
22,9,Nyle DiMarco,Model,1st Place,28.5,3,3.0,0.1986062717770035,11,False,1.0,Percentage,20.325203256006162
22,9,Paige VanZant,Athlete,2nd Place,29.5,3,2.0,0.205574912891986,11,False,2.0,Percentage,20.55749128323814
22,9,Wanya Morris,Singer/Rapper,Eliminated Week 9,30.0,3,1.0,0.2090592334494773,9,True,,Percentage,19.279907088758776
