season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated,inferred_fan_val,rule_type,harmonized_fan_percent,fan_rank,rank_score,res_rank_method,pct_score,res_pct_method
18,1,Meryl Davis,Athlete,1st Place,24.0,3,3.0,0.0916030534351145,11,False,0.0968077723806222,Percentage,0.0968077723806222,3.0,6.0,4.0,0.1884108258157367,4.0
18,1,NeNe Leakes,TV Personality,Eliminated Week 7,21.0,3,7.0,0.0801526717557251,7,False,0.0853573906994138,Percentage,0.0853573906994138,9.0,16.0,9.0,0.16551006245513888,9.0
18,1,Sean Avery,Athlete,Eliminated Week 2,20.0,3,10.0,0.0763358778625954,2,False,0.0815405968062841,Percentage,0.0815405968062841,10.0,20.0,10.0,0.1578764746688795,10.0
18,2,Amy Purdy,Athlete,2nd Place,24.0,3,4.0,0.0983606557377049,11,False,0.1045081967216752,Percentage,0.1045081967216752,4.0,8.0,4.5,0.2028688524593801,4.5
18,2,Candace Cameron Bure,Actor/Actress,3rd Place,21.0,3,7.0,0.0860655737704918,11,False,0.0922131147544621,Percentage,0.0922131147544621,7.0,14.0,7.5,0.1782786885249539,7.5
18,2,Charlie White,Athlete,Eliminated Week 9,25.0,3,1.0,0.1024590163934426,9,False,0.1086065573774129,Percentage,0.1086065573774129,1.0,2.0,2.0,0.2110655737708555,2.0
18,2,Cody Simpson,Singer/Rapper,Eliminated Week 5,22.0,3,6.0,0.0901639344262295,5,False,0.0963114754101998,Percentage,0.0963114754101998,6.0,12.0,6.0,0.1864754098364293,6.0
18,2,Danica McKellar,Actor/Actress,Eliminated Week 8,24.0,3,4.0,0.0983606557377049,8,False,0.1045081967216752,Percentage,0.1045081967216752,4.0,8.0,4.5,0.2028688524593801,4.5
18,2,Drew Carey,Comedian,Eliminated Week 6,21.0,3,7.0,0.0860655737704918,6,False,0.0922131147544621,Percentage,0.0922131147544621,7.0,14.0,7.5,0.1782786885249539,7.5
18,2,James Maslow,Actor/Actress,Eliminated Week 10,25.0,3,1.0,0.1024590163934426,10,False,0.1086065573774129,Percentage,0.1086065573774129,1.0,2.0,2.0,0.2110655737708555,2.0
18,2,Meryl Davis,Athlete,1st Place,25.0,3,1.0,0.1024590163934426,11,False,0.1086065573774129,Percentage,0.1086065573774129,1.0,2.0,2.0,0.2110655737708555,2.0
18,2,NeNe Leakes,TV Personality,Eliminated Week 7,21.0,3,7.0,0.0860655737704918,7,False,0.0922131147526431,Percentage,0.0922131147526431,9.0,16.0,9.5,0.1782786885231349,9.5
18,2,Sean Avery,Athlete,Eliminated Week 2,21.0,3,7.0,0.0860655737704918,2,True,0.0922131147526431,Percentage,0.0922131147526431,9.0,16.0,9.5,0.1782786885231349,9.5
18,3,Amy Purdy,Athlete,2nd Place,36.0,4,2.0,0.1157556270096463,11,False,0.1157556270096463,Percentage,0.1157556270096463,2.0,4.0,3.5,0.2315112540192926,3.5
18,3,Candace Cameron Bure,Actor/Actress,3rd Place,32.0,4,7.0,0.1028938906752411,11,False,0.1028938906752411,Percentage,0.1028938906752411,7.0,14.0,7.0,0.2057877813504822,7.0
18,3,Charlie White,Athlete,Eliminated Week 9,36.0,4,2.0,0.1157556270096463,9,False,0.1157556270096463,Percentage,0.1157556270096463,2.0,4.0,3.5,0.2315112540192926,3.5
18,3,Cody Simpson,Singer/Rapper,Eliminated Week 5,35.0,4,6.0,0.112540192926045,5,False,0.112540192926045,Percentage,0.112540192926045,6.0,12.0,6.0,0.22508038585209,6.0
18,3,Danica McKellar,Actor/Actress,Eliminated Week 8,36.0,4,2.0,0.1157556270096463,8,False,0.1157556270096463,Percentage,0.1157556270096463,2.0,4.0,3.5,0.2315112540192926,3.5
18,3,Drew Carey,Comedian,Eliminated Week 6,30.0,4,9.0,0.0964630225080385,6,False,0.0964630225080385,Percentage,0.0964630225080385,9.0,18.0,9.0,0.192926045016077,9.0
18,3,James Maslow,Actor/Actress,Eliminated Week 10,36.0,4,2.0,0.1157556270096463,10,False,0.1157556270096463,Percentage,0.1157556270096463,2.0,4.0,3.5,0.2315112540192926,3.5
18,3,Meryl Davis,Athlete,1st Place,39.0,4,1.0,0.1254019292604501,11,False,0.1254019292604501,Percentage,0.1254019292604501,1.0,2.0,1.0,0.2508038585209002,1.0
18,3,NeNe Leakes,TV Personality,Eliminated Week 7,31.0,4,8.0,0.0996784565916398,7,False,0.0996784565916398,Percentage,0.0996784565916398,8.0,16.0,8.0,0.1993569131832796,8.0
18,4,Amy Purdy,Athlete,2nd Place,34.0,4,3.0,0.1144781144781144,11,False,0.1144781144781144,Percentage,0.1144781144781144,3.0,6.0,3.0,0.2289562289562288,3.0
18,4,Candace Cameron Bure,Actor/Actress,3rd Place,28.0,4,9.0,0.0942760942760942,11,False,0.0942760942760942,Percentage,0.0942760942760942,9.0,18.0,9.0,0.1885521885521884,9.0
18,4,Charlie White,Athlete,Eliminated Week 9,33.0,4,4.0,0.1111111111111111,9,False,0.1111111111111111,Percentage,0.1111111111111111,4.0,8.0,4.5,0.2222222222222222,4.5
18,4,Cody Simpson,Singer/Rapper,Eliminated Week 5,31.0,4,8.0,0.1043771043771043,5,False,0.1043771043771043,Percentage,0.1043771043771043,8.0,16.0,8.0,0.2087542087542086,8.0
18,4,Danica McKellar,Actor/Actress,Eliminated Week 8,32.0,4,6.0,0.1077441077441077,8,False,0.1077441077441077,Percentage,0.1077441077441077,6.0,12.0,6.5,0.2154882154882154,6.5
18,4,Drew Carey,Comedian,Eliminated Week 6,33.0,4,4.0,0.1111111111111111,6,False,0.1111111111111111,Percentage,0.1111111111111111,4.0,8.0,4.5,0.2222222222222222,4.5
18,4,James Maslow,Actor/Actress,Eliminated Week 10,35.0,4,2.0,0.1178451178451178,10,False,0.1178451178451178,Percentage,0.1178451178451178,2.0,4.0,2.0,0.2356902356902356,2.0
18,4,Meryl Davis,Athlete,1st Place,39.0,4,1.0,0.1313131313131313,11,False,0.1313131313131313,Percentage,0.1313131313131313,1.0,2.0,1.0,0.2626262626262626,1.0
18,4,NeNe Leakes,TV Personality,Eliminated Week 7,32.0,4,6.0,0.1077441077441077,7,False,0.1077441077441077,Percentage,0.1077441077441077,6.0,12.0,6.5,0.2154882154882154,6.5
18,5,Amy Purdy,Athlete,2nd Place,37.0,4,3.0,0.1149068322981366,11,False,0.1149068322977324,Percentage,0.1149068322977324,3.0,6.0,3.5,0.229813664595869,3.5
18,5,Candace Cameron Bure,Actor/Actress,3rd Place,35.0,4,7.0,0.108695652173913,11,False,0.1086956521735088,Percentage,0.1086956521735088,7.0,14.0,7.0,0.2173913043474218,7.0
18,5,Charlie White,Athlete,Eliminated Week 9,37.0,4,3.0,0.1149068322981366,9,False,0.1149068322977324,Percentage,0.1149068322977324,3.0,6.0,3.5,0.229813664595869,3.5
18,5,Cody Simpson,Singer/Rapper,Eliminated Week 5,34.0,4,8.0,0.1055900621118012,5,True,0.0869565217405452,Percentage,0.0869565217405452,9.0,17.0,9.0,0.1925465838523464,9.0
18,5,Danica McKellar,Actor/Actress,Eliminated Week 8,39.0,4,2.0,0.1211180124223602,8,False,0.121118012421956,Percentage,0.121118012421956,2.0,4.0,2.0,0.2422360248443162,2.0
18,5,Drew Carey,Comedian,Eliminated Week 6,28.0,4,9.0,0.0869565217391304,6,False,0.105590062113216,Percentage,0.105590062113216,8.0,17.0,8.0,0.1925465838523464,8.0
18,5,James Maslow,Actor/Actress,Eliminated Week 10,40.0,4,1.0,0.124223602484472,10,False,0.1242236024840678,Percentage,0.1242236024840678,1.0,2.0,1.0,0.2484472049685398,1.0
18,5,Meryl Davis,Athlete,1st Place,36.0,4,5.0,0.1118012422360248,11,False,0.1118012422356206,Percentage,0.1118012422356206,5.0,10.0,5.5,0.2236024844716454,5.5
18,5,NeNe Leakes,TV Personality,Eliminated Week 7,36.0,4,5.0,0.1118012422360248,7,False,0.1118012422356206,Percentage,0.1118012422356206,5.0,10.0,5.5,0.2236024844716454,5.5
18,6,Amy Purdy,Athlete,2nd Place,38.0,4,2.0,0.1347517730496454,11,False,0.1347517730496454,Percentage,0.1347517730496454,2.0,4.0,2.0,0.2695035460992908,2.0
18,6,Candace Cameron Bure,Actor/Actress,3rd Place,32.0,4,7.0,0.1134751773049645,11,False,0.1134751773049645,Percentage,0.1134751773049645,7.0,14.0,7.5,0.226950354609929,7.5
18,6,Charlie White,Athlete,Eliminated Week 9,36.0,4,3.0,0.1276595744680851,9,False,0.1276595744680851,Percentage,0.1276595744680851,3.0,6.0,3.5,0.2553191489361702,3.5
18,6,Danica McKellar,Actor/Actress,Eliminated Week 8,36.0,4,3.0,0.1276595744680851,8,False,0.1276595744680851,Percentage,0.1276595744680851,3.0,6.0,3.5,0.2553191489361702,3.5
18,6,Drew Carey,Comedian,Eliminated Week 6,32.0,4,7.0,0.1134751773049645,6,True,0.1134751773049645,Percentage,0.1134751773049645,7.0,14.0,7.5,0.226950354609929,7.5
18,6,James Maslow,Actor/Actress,Eliminated Week 10,35.0,4,5.0,0.1241134751773049,10,False,0.1241134751773049,Percentage,0.1241134751773049,5.0,10.0,5.0,0.2482269503546098,5.0
18,6,Meryl Davis,Athlete,1st Place,40.0,4,1.0,0.1418439716312056,11,False,0.1418439716312056,Percentage,0.1418439716312056,1.0,2.0,1.0,0.2836879432624112,1.0
18,6,NeNe Leakes,TV Personality,Eliminated Week 7,33.0,4,6.0,0.1170212765957446,7,False,0.1170212765957446,Percentage,0.1170212765957446,6.0,12.0,6.0,0.2340425531914892,6.0
18,7,Amy Purdy,Athlete,2nd Place,37.5,4,2.0,0.1482213438735178,11,False,0.1482213438735178,Percentage,0.1482213438735178,2.0,4.0,2.0,0.2964426877470356,2.0
18,7,Candace Cameron Bure,Actor/Actress,3rd Place,37.0,4,3.0,0.1462450592885375,11,False,0.1462450592885375,Percentage,0.1462450592885375,3.0,6.0,3.0,0.292490118577075,3.0
18,7,Charlie White,Athlete,Eliminated Week 9,35.5,4,5.0,0.1403162055335968,9,False,0.1403162055335968,Percentage,0.1403162055335968,5.0,10.0,5.0,0.2806324110671936,5.0
18,7,Danica McKellar,Actor/Actress,Eliminated Week 8,36.0,4,4.0,0.1422924901185771,8,False,0.1422924901185771,Percentage,0.1422924901185771,4.0,8.0,4.0,0.2845849802371542,4.0
18,7,James Maslow,Actor/Actress,Eliminated Week 10,35.0,4,6.0,0.1383399209486166,10,False,0.1383399209486166,Percentage,0.1383399209486166,6.0,12.0,6.0,0.2766798418972332,6.0
18,7,Meryl Davis,Athlete,1st Place,39.0,4,1.0,0.1541501976284585,11,False,0.1541501976284585,Percentage,0.1541501976284585,1.0,2.0,1.0,0.308300395256917,1.0
18,7,NeNe Leakes,TV Personality,Eliminated Week 7,33.0,4,7.0,0.1304347826086956,7,True,0.1304347826086956,Percentage,0.1304347826086956,7.0,14.0,7.0,0.2608695652173912,7.0
18,8,Amy Purdy,Athlete,2nd Place,40.0,4,1.0,0.1769911504424778,11,False,0.1769911504426294,Percentage,0.1769911504426294,1.0,2.0,1.5,0.3539823008851072,1.5
18,8,Candace Cameron Bure,Actor/Actress,3rd Place,36.0,4,4.0,0.1592920353982301,11,False,0.1637168141592163,Percentage,0.1637168141592163,3.0,7.0,4.0,0.32300884955744635,4.0
18,8,Charlie White,Athlete,Eliminated Week 9,40.0,4,1.0,0.1769911504424778,9,False,0.1769911504426294,Percentage,0.1769911504426294,1.0,2.0,1.5,0.3539823008851072,1.5
18,8,Danica McKellar,Actor/Actress,Eliminated Week 8,38.0,4,3.0,0.168141592920354,8,True,0.1548672566370924,Percentage,0.1548672566370924,6.0,9.0,6.0,0.32300884955744635,6.0
18,8,James Maslow,Actor/Actress,Eliminated Week 10,36.0,4,4.0,0.1592920353982301,10,False,0.1637168141592163,Percentage,0.1637168141592163,3.0,7.0,4.0,0.32300884955744635,4.0
18,8,Meryl Davis,Athlete,1st Place,36.0,4,4.0,0.1592920353982301,11,False,0.1637168141592163,Percentage,0.1637168141592163,3.0,7.0,4.0,0.32300884955744635,4.0
18,9,Amy Purdy,Athlete,2nd Place,39.0,4,2.0,0.2041884816753926,11,False,0.2041884816753926,Percentage,0.2041884816753926,2.0,4.0,2.0,0.4083769633507852,2.0
18,9,Candace Cameron Bure,Actor/Actress,3rd Place,36.0,4,5.0,0.1884816753926701,11,False,0.1989528795811518,Percentage,0.1989528795811518,3.0,8.0,4.0,0.3874345549738219,4.0
18,9,Charlie White,Athlete,Eliminated Week 9,38.0,4,3.0,0.1989528795811518,9,True,0.1884816753926701,Percentage,0.1884816753926701,5.0,8.0,5.0,0.3874345549738219,5.0
18,9,James Maslow,Actor/Actress,Eliminated Week 10,38.0,4,3.0,0.1989528795811518,10,False,0.1989528795811518,Percentage,0.1989528795811518,3.0,6.0,3.0,0.3979057591623036,3.0
18,9,Meryl Davis,Athlete,1st Place,40.0,4,1.0,0.2094240837696335,11,False,0.2094240837696335,Percentage,0.2094240837696335,1.0,2.0,1.0,0.418848167539267,1.0
18,10,Amy Purdy,Athlete,2nd Place,29.666600000000003,3,2.0,0.2587209505138384,11,False,0.2587209505138384,Percentage,0.2587209505138384,2.0,4.0,2.0,0.5174419010276768,2.0
18,10,Candace Cameron Bure,Actor/Actress,3rd Place,25.9998,3,4.0,0.2267429691696957,11,False,0.2267429691696957,Percentage,0.2267429691696957,4.0,8.0,4.0,0.4534859383393914,4.0
18,10,James Maslow,Actor/Actress,Eliminated Week 10,29.0,3,3.0,0.2529075649013137,10,True,0.2529075649013137,Percentage,0.2529075649013137,3.0,6.0,3.0,0.5058151298026274,3.0
18,10,Meryl Davis,Athlete,1st Place,30.0,3,1.0,0.2616285154151521,11,False,0.2616285154151521,Percentage,0.2616285154151521,1.0,2.0,1.0,0.5232570308303042,1.0
19,1,Alfonso Ribeiro,Actor/Actress,1st Place,36.0,4,1.0,0.0967741935483871,12,False,0.0967741935483871,Percentage,0.0967741935483871,1.0,2.0,1.0,0.1935483870967742,1.0
19,1,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,25.0,4,10.0,0.0672043010752688,7,False,0.0672043010752688,Percentage,0.0672043010752688,10.0,20.0,10.5,0.1344086021505376,10.5
19,1,Bethany Mota,Social Media Personality,Eliminated Week 11,32.0,4,3.0,0.086021505376344,11,False,0.086021505376344,Percentage,0.086021505376344,3.0,6.0,3.5,0.172043010752688,3.5
19,1,Betsey Johnson,Fashion Designer,Eliminated Week 4,20.0,4,13.0,0.053763440860215,4,False,0.0591397849462365,Percentage,0.0591397849462365,12.0,25.0,12.0,0.1129032258064515,12.0
19,1,Janel Parrish,Actor/Actress,3rd Place,29.0,4,7.0,0.0779569892473118,12,False,0.0779569892473118,Percentage,0.0779569892473118,7.0,14.0,7.5,0.1559139784946236,7.5
19,1,Jonathan Bennett,Actor/Actress,Eliminated Week 6,30.0,4,6.0,0.0806451612903225,6,False,0.0806451612903225,Percentage,0.0806451612903225,6.0,12.0,6.0,0.161290322580645,6.0
19,1,Lea Thompson,Actor/Actress,Eliminated Week 9,32.0,4,3.0,0.086021505376344,9,False,0.086021505376344,Percentage,0.086021505376344,3.0,6.0,3.5,0.172043010752688,3.5
19,1,Lolo Jones,Athlete,Eliminated Week 1,22.0,4,12.0,0.0591397849462365,1,True,0.053763440860215,Percentage,0.053763440860215,13.0,25.0,13.0,0.1129032258064515,13.0
19,1,Michael Waltrip,Racing Driver,Eliminated Week 8,25.0,4,10.0,0.0672043010752688,8,False,0.0672043010752688,Percentage,0.0672043010752688,10.0,20.0,10.5,0.1344086021505376,10.5
19,1,Randy Couture,Athlete,Eliminated Week 3,31.0,4,5.0,0.0833333333333333,3,False,0.0833333333333333,Percentage,0.0833333333333333,5.0,10.0,5.0,0.1666666666666666,5.0
19,1,Sadie Robertson,TV Personality,2nd Place,34.0,4,2.0,0.0913978494623656,12,False,0.0913978494623656,Percentage,0.0913978494623656,2.0,4.0,2.0,0.1827956989247312,2.0
19,1,Tavis Smiley,Radio Personality,Eliminated Week 2,29.0,4,7.0,0.0779569892473118,2,False,0.0779569892473118,Percentage,0.0779569892473118,7.0,14.0,7.5,0.1559139784946236,7.5
19,1,Tommy Chong,Comedian,Eliminated Week 10,27.0,4,9.0,0.0725806451612903,10,False,0.0725806451612903,Percentage,0.0725806451612903,9.0,18.0,9.0,0.1451612903225806,9.0
19,2,Alfonso Ribeiro,Actor/Actress,1st Place,32.0,4,4.0,0.0883977900552486,12,False,0.0883977900552486,Percentage,0.0883977900552486,4.0,8.0,4.0,0.1767955801104972,4.0
19,2,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,31.0,4,5.0,0.0856353591160221,7,False,0.0856353591160221,Percentage,0.0856353591160221,5.0,10.0,5.5,0.1712707182320442,5.5
19,2,Bethany Mota,Social Media Personality,Eliminated Week 11,33.0,4,3.0,0.0911602209944751,11,False,0.0911602209944751,Percentage,0.0911602209944751,3.0,6.0,3.0,0.1823204419889502,3.0
19,2,Betsey Johnson,Fashion Designer,Eliminated Week 4,28.0,4,8.0,0.0773480662983425,4,False,0.0773480662983425,Percentage,0.0773480662983425,8.0,16.0,9.0,0.154696132596685,9.0
19,2,Janel Parrish,Actor/Actress,3rd Place,34.0,4,2.0,0.0939226519337016,12,False,0.0939226519337016,Percentage,0.0939226519337016,2.0,4.0,2.0,0.1878453038674032,2.0
19,2,Jonathan Bennett,Actor/Actress,Eliminated Week 6,30.0,4,7.0,0.0828729281767955,6,False,0.0828729281767955,Percentage,0.0828729281767955,7.0,14.0,7.0,0.165745856353591,7.0
19,2,Lea Thompson,Actor/Actress,Eliminated Week 9,35.0,4,1.0,0.0966850828729281,9,False,0.0966850828729281,Percentage,0.0966850828729281,1.0,2.0,1.0,0.1933701657458562,1.0
19,2,Michael Waltrip,Racing Driver,Eliminated Week 8,24.0,4,12.0,0.0662983425414364,8,False,0.0773480662983425,Percentage,0.0773480662983425,8.0,20.0,11.0,0.14364640883977892,11.0
19,2,Randy Couture,Athlete,Eliminated Week 3,28.0,4,8.0,0.0773480662983425,3,False,0.0773480662983425,Percentage,0.0773480662983425,8.0,16.0,9.0,0.154696132596685,9.0
19,2,Sadie Robertson,TV Personality,2nd Place,31.0,4,5.0,0.0856353591160221,12,False,0.0856353591160221,Percentage,0.0856353591160221,5.0,10.0,5.5,0.1712707182320442,5.5
19,2,Tavis Smiley,Radio Personality,Eliminated Week 2,28.0,4,8.0,0.0773480662983425,2,True,0.0662983425414364,Percentage,0.0662983425414364,12.0,20.0,12.0,0.14364640883977892,12.0
19,2,Tommy Chong,Comedian,Eliminated Week 10,28.0,4,8.0,0.0773480662983425,10,False,0.0773480662983425,Percentage,0.0773480662983425,8.0,16.0,9.0,0.154696132596685,9.0
19,3,Alfonso Ribeiro,Actor/Actress,1st Place,32.0,4,4.0,0.0906515580736544,12,False,0.0906515580736544,Percentage,0.0906515580736544,4.0,8.0,5.0,0.1813031161473088,5.0
19,3,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,29.0,4,8.0,0.0821529745042493,7,False,0.0821529745042493,Percentage,0.0821529745042493,8.0,16.0,8.5,0.1643059490084986,8.5
19,3,Bethany Mota,Social Media Personality,Eliminated Week 11,40.0,4,1.0,0.1133144475920679,11,False,0.1133144475920679,Percentage,0.1133144475920679,1.0,2.0,1.5,0.2266288951841358,1.5
19,3,Betsey Johnson,Fashion Designer,Eliminated Week 4,29.0,4,8.0,0.0821529745042493,4,False,0.0821529745042493,Percentage,0.0821529745042493,8.0,16.0,8.5,0.1643059490084986,8.5
19,3,Janel Parrish,Actor/Actress,3rd Place,40.0,4,1.0,0.1133144475920679,12,False,0.1133144475920679,Percentage,0.1133144475920679,1.0,2.0,1.5,0.2266288951841358,1.5
19,3,Jonathan Bennett,Actor/Actress,Eliminated Week 6,32.0,4,4.0,0.0906515580736544,6,False,0.0906515580736544,Percentage,0.0906515580736544,4.0,8.0,5.0,0.1813031161473088,5.0
19,3,Lea Thompson,Actor/Actress,Eliminated Week 9,31.0,4,7.0,0.0878186968838526,9,False,0.0878186968838526,Percentage,0.0878186968838526,7.0,14.0,7.0,0.1756373937677052,7.0
19,3,Michael Waltrip,Racing Driver,Eliminated Week 8,28.0,4,10.0,0.0793201133144475,8,False,0.0793201133144475,Percentage,0.0793201133144475,10.0,20.0,10.0,0.158640226628895,10.0
19,3,Randy Couture,Athlete,Eliminated Week 3,26.0,4,11.0,0.0736543909348441,3,True,0.0736543909348441,Percentage,0.0736543909348441,11.0,22.0,11.0,0.1473087818696882,11.0
19,3,Sadie Robertson,TV Personality,2nd Place,32.0,4,4.0,0.0906515580736544,12,False,0.0906515580736544,Percentage,0.0906515580736544,4.0,8.0,5.0,0.1813031161473088,5.0
19,3,Tommy Chong,Comedian,Eliminated Week 10,34.0,4,3.0,0.0963172804532577,10,False,0.0963172804532577,Percentage,0.0963172804532577,3.0,6.0,3.0,0.1926345609065154,3.0
19,4,Alfonso Ribeiro,Actor/Actress,1st Place,40.0,4,1.0,0.125,12,False,0.1249999999996362,Percentage,0.1249999999996362,1.0,2.0,1.0,0.24999999999963618,1.0
19,4,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,29.0,4,6.0,0.090625,7,False,0.0906249999996362,Percentage,0.0906249999996362,6.0,12.0,6.0,0.1812499999996362,6.0
19,4,Bethany Mota,Social Media Personality,Eliminated Week 11,33.0,4,5.0,0.103125,11,False,0.1031249999996362,Percentage,0.1031249999996362,5.0,10.0,5.0,0.2062499999996362,5.0
19,4,Betsey Johnson,Fashion Designer,Eliminated Week 4,29.0,4,6.0,0.090625,4,True,0.0718750000008488,Percentage,0.0718750000008488,10.0,16.0,8.0,0.1625000000008488,10.0
19,4,Janel Parrish,Actor/Actress,3rd Place,36.0,4,4.0,0.1125,12,False,0.1124999999996362,Percentage,0.1124999999996362,4.0,8.0,4.0,0.2249999999996362,4.0
19,4,Jonathan Bennett,Actor/Actress,Eliminated Week 6,24.0,4,10.0,0.075,6,False,0.0875000000008488,Percentage,0.0875000000008488,7.0,17.0,9.0,0.1625000000008488,8.0
19,4,Lea Thompson,Actor/Actress,Eliminated Week 9,39.0,4,2.0,0.121875,9,False,0.1218749999996361,Percentage,0.1218749999996361,2.0,4.0,2.0,0.2437499999996361,2.0
19,4,Michael Waltrip,Racing Driver,Eliminated Week 8,25.0,4,9.0,0.078125,8,False,0.0843750000008488,Percentage,0.0843750000008488,9.0,18.0,10.0,0.1625000000008488,9.0
19,4,Sadie Robertson,TV Personality,2nd Place,37.0,4,3.0,0.115625,12,False,0.1156249999996362,Percentage,0.1156249999996362,3.0,6.0,3.0,0.2312499999996362,3.0
19,4,Tommy Chong,Comedian,Eliminated Week 10,28.0,4,8.0,0.0875,10,False,0.0874999999996361,Percentage,0.0874999999996361,8.0,16.0,7.0,0.1749999999996361,7.0
19,5,Alfonso Ribeiro,Actor/Actress,1st Place,34.0,4,2.0,0.1287878787878787,12,False,0.1287878787878787,Percentage,0.1287878787878787,2.0,4.0,2.5,0.2575757575757574,2.5
19,5,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,28.0,4,6.0,0.106060606060606,7,False,0.106060606060606,Percentage,0.106060606060606,6.0,12.0,6.0,0.212121212121212,6.0
19,5,Bethany Mota,Social Media Personality,Eliminated Week 11,32.0,4,5.0,0.1212121212121212,11,False,0.1212121212121212,Percentage,0.1212121212121212,5.0,10.0,5.0,0.2424242424242424,5.0
19,5,Janel Parrish,Actor/Actress,3rd Place,33.0,4,4.0,0.125,12,False,0.125,Percentage,0.125,4.0,8.0,4.0,0.25,4.0
19,5,Jonathan Bennett,Actor/Actress,Eliminated Week 6,24.0,4,7.0,0.0909090909090909,6,False,0.0909090909090909,Percentage,0.0909090909090909,7.0,14.0,7.0,0.1818181818181818,7.0
19,5,Lea Thompson,Actor/Actress,Eliminated Week 9,34.0,4,2.0,0.1287878787878787,9,False,0.1287878787878787,Percentage,0.1287878787878787,2.0,4.0,2.5,0.2575757575757574,2.5
19,5,Michael Waltrip,Racing Driver,Eliminated Week 8,20.0,4,9.0,0.0757575757575757,8,False,0.0757575757575757,Percentage,0.0757575757575757,9.0,18.0,9.0,0.1515151515151514,9.0
19,5,Sadie Robertson,TV Personality,2nd Place,36.0,4,1.0,0.1363636363636363,12,False,0.1363636363636363,Percentage,0.1363636363636363,1.0,2.0,1.0,0.2727272727272726,1.0
19,5,Tommy Chong,Comedian,Eliminated Week 10,23.0,4,8.0,0.0871212121212121,10,False,0.0871212121212121,Percentage,0.0871212121212121,8.0,16.0,8.0,0.1742424242424242,8.0
19,6,Alfonso Ribeiro,Actor/Actress,1st Place,39.0,4,1.0,0.1331058020477815,12,False,0.1331058020477815,Percentage,0.1331058020477815,1.0,2.0,1.0,0.266211604095563,1.0
19,6,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,28.0,4,8.0,0.0955631399317406,7,False,0.1046643913538111,Percentage,0.1046643913538111,6.0,14.0,6.5,0.2002275312855517,7.5
19,6,Bethany Mota,Social Media Personality,Eliminated Week 11,36.0,4,2.0,0.1228668941979522,11,False,0.1228668941979522,Percentage,0.1228668941979522,2.0,4.0,2.0,0.2457337883959044,2.0
19,6,Janel Parrish,Actor/Actress,3rd Place,33.0,4,4.0,0.1126279863481228,12,False,0.1126279863481228,Percentage,0.1126279863481228,4.0,8.0,4.0,0.2252559726962456,4.0
19,6,Jonathan Bennett,Actor/Actress,Eliminated Week 6,32.0,4,5.0,0.1092150170648464,6,True,0.0910125142207053,Percentage,0.0910125142207053,9.0,14.0,8.0,0.2002275312855517,9.0
19,6,Lea Thompson,Actor/Actress,Eliminated Week 9,32.0,4,5.0,0.1092150170648464,9,False,0.1092150170648464,Percentage,0.1092150170648464,5.0,10.0,5.0,0.2184300341296928,5.0
19,6,Michael Waltrip,Racing Driver,Eliminated Week 8,30.0,4,7.0,0.1023890784982935,8,False,0.1023890784982935,Percentage,0.1023890784982935,8.0,15.0,9.0,0.204778156996587,6.0
19,6,Sadie Robertson,TV Personality,2nd Place,35.0,4,3.0,0.1194539249146757,12,False,0.1194539249146757,Percentage,0.1194539249146757,3.0,6.0,3.0,0.2389078498293514,3.0
19,6,Tommy Chong,Comedian,Eliminated Week 10,28.0,4,8.0,0.0955631399317406,10,False,0.1046643913538111,Percentage,0.1046643913538111,6.0,14.0,6.5,0.2002275312855517,7.5
19,7,Alfonso Ribeiro,Actor/Actress,1st Place,34.0,4,3.0,0.1315280464216634,12,False,0.1315280464216634,Percentage,0.1315280464216634,3.0,6.0,3.0,0.2630560928433268,3.0
19,7,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,29.5,4,7.0,0.1141199226305609,7,True,0.1083172147001934,Percentage,0.1083172147001934,8.0,15.0,8.0,0.2224371373307543,8.0
19,7,Bethany Mota,Social Media Personality,Eliminated Week 11,37.5,4,1.0,0.1450676982591876,11,False,0.1450676982591876,Percentage,0.1450676982591876,1.0,2.0,1.0,0.2901353965183752,1.0
19,7,Janel Parrish,Actor/Actress,3rd Place,33.5,4,4.0,0.1295938104448742,12,False,0.1295938104448742,Percentage,0.1295938104448742,4.0,8.0,4.0,0.2591876208897484,4.0
19,7,Lea Thompson,Actor/Actress,Eliminated Week 9,35.0,4,2.0,0.1353965183752417,9,False,0.1353965183752417,Percentage,0.1353965183752417,2.0,4.0,2.0,0.2707930367504834,2.0
19,7,Michael Waltrip,Racing Driver,Eliminated Week 8,28.0,4,8.0,0.1083172147001934,8,False,0.1141199226305609,Percentage,0.1141199226305609,7.0,15.0,7.0,0.2224371373307543,7.0
19,7,Sadie Robertson,TV Personality,2nd Place,31.0,4,5.0,0.1199226305609284,12,False,0.1199226305609284,Percentage,0.1199226305609284,5.0,10.0,5.0,0.2398452611218568,5.0
