season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated,estimated_fan_metric,normalized_fan_support,scoring_system,fan_judge_deviation
17,8,Bill Engvall,Comedian,Eliminated Week 11,24.0,3,7.0,0.125,11,False,0.13851038015953904,0.13851038015953904,percent,0.013510380159539037
17,8,Brant Daugherty,Actor/Actress,Eliminated Week 8,27.0,3,5.0,0.140625,8,True,0.12288538015953902,0.12288538015953902,percent,-0.017739619840460977
17,8,Corbin Bleu,Actor/Actress,2nd Place,30.0,3,1.0,0.15625,12,False,0.1565037112645056,0.1565037112645056,percent,0.00025371126450560166
17,8,Elizabeth Berkley Lauren,Actor/Actress,Eliminated Week 9,25.0,3,6.0,0.1302083333333333,9,False,0.13330204682620575,0.13330204682620575,percent,0.003093713492872463
17,8,Jack Osbourne,TV Personality,3rd Place,30.0,3,1.0,0.15625,12,False,0.15650371126450563,0.15650371126450563,percent,0.0002537112645056294
17,8,Leah Remini,Actor/Actress,Eliminated Week 10,28.0,3,3.0,0.1458333333333333,10,False,0.14614738516430759,0.14614738516430759,percent,0.000314051830974299
17,9,Amber Riley,Actor/Actress,1st Place,25.5,3,5.0,0.1619047619047619,12,False,0.16398807119743847,0.16398807119743847,percent,0.002083309292676555
17,9,Bill Engvall,Comedian,Eliminated Week 11,21.0,3,6.0,0.1333333333333333,11,False,0.17331321030906327,0.17331321030906327,percent,0.03997987697572997
17,9,Corbin Bleu,Actor/Actress,2nd Place,29.0,3,1.0,0.1841269841269841,12,False,0.1864272985709997,0.1864272985709997,percent,0.0023003144440156
17,9,Elizabeth Berkley Lauren,Actor/Actress,Eliminated Week 9,28.0,3,2.0,0.1777777777777777,9,True,0.12886876586461887,0.12886876586461887,percent,-0.04890901191315883
17,9,Jack Osbourne,TV Personality,3rd Place,27.0,3,3.0,0.1714285714285714,12,False,0.17370132652254344,0.17370132652254344,percent,0.00227275509397204
17,9,Leah Remini,Actor/Actress,Eliminated Week 10,27.0,3,3.0,0.1714285714285714,10,False,0.17370132753533613,0.17370132753533613,percent,0.002272756106764723
17,10,Amber Riley,Actor/Actress,1st Place,39.5,4,1.0,0.2257142857142857,12,False,0.2259746652435719,0.2259746652435719,percent,0.0002603795292862032
17,10,Bill Engvall,Comedian,Eliminated Week 11,30.0,4,5.0,0.1714285714285714,11,False,0.18534672183228315,0.18534672183228315,percent,0.013918150403711749
17,10,Corbin Bleu,Actor/Actress,2nd Place,37.5,4,2.0,0.2142857142857142,12,False,0.21452686579768102,0.21452686579768102,percent,0.00024115151196682505
17,10,Jack Osbourne,TV Personality,3rd Place,35.5,4,3.0,0.2028571428571428,12,False,0.20309073957989512,0.20309073957989512,percent,0.00023359672275233279
17,10,Leah Remini,Actor/Actress,Eliminated Week 10,32.5,4,4.0,0.1857142857142857,10,True,0.17106100754656886,0.17106100754656886,percent,-0.014653278167716832
17,11,Amber Riley,Actor/Actress,1st Place,31.3332,3,1.0,0.2736538357406239,12,False,0.273653835740624,0.273653835740624,percent,1.1102230246251565e-16
17,11,Bill Engvall,Comedian,Eliminated Week 11,25.4999,3,4.0,0.2227077172456798,11,True,0.2227077172456799,0.2227077172456799,percent,8.326672684688674e-17
17,11,Corbin Bleu,Actor/Actress,2nd Place,29.6664,3,2.0,0.2590965542177513,12,False,0.2590965542177514,0.2590965542177514,percent,1.1102230246251565e-16
17,11,Jack Osbourne,TV Personality,3rd Place,27.9999,3,3.0,0.2445418927959447,12,False,0.2445418927959448,0.2445418927959448,percent,8.326672684688674e-17
18,1,Amy Purdy,Athlete,2nd Place,24.0,3,3.0,0.0916030534351145,11,False,0.09160305343511456,0.09160305343511456,percent,5.551115123125783e-17
18,1,Billy Dee Williams,Actor/Actress,Withdrew,15.0,3,12.0,0.0572519083969465,10,False,0.057251908396946535,0.057251908396946535,percent,3.469446951953614e-17
18,1,Candace Cameron Bure,Actor/Actress,3rd Place,25.0,3,2.0,0.0954198473282442,11,False,0.09541984732824425,0.09541984732824425,percent,5.551115123125783e-17
18,1,Charlie White,Athlete,Eliminated Week 9,27.0,3,1.0,0.1030534351145038,9,False,0.10305343511450385,0.10305343511450385,percent,5.551115123125783e-17
18,1,Cody Simpson,Singer/Rapper,Eliminated Week 5,22.0,3,6.0,0.0839694656488549,5,False,0.08396946564885494,0.08396946564885494,percent,4.163336342344337e-17
18,1,Danica McKellar,Actor/Actress,Eliminated Week 8,24.0,3,3.0,0.0916030534351145,8,False,0.09160305343511456,0.09160305343511456,percent,5.551115123125783e-17
18,1,Diana Nyad,Athlete,Eliminated Week 2,18.0,3,11.0,0.0687022900763358,2,False,0.06870229007633584,0.06870229007633584,percent,4.163336342344337e-17
18,1,Drew Carey,Comedian,Eliminated Week 6,21.0,3,7.0,0.0801526717557251,6,False,0.08015267175572514,0.08015267175572514,percent,4.163336342344337e-17
18,1,James Maslow,Actor/Actress,Eliminated Week 10,21.0,3,7.0,0.0801526717557251,10,False,0.08015267175572514,0.08015267175572514,percent,4.163336342344337e-17
18,1,Meryl Davis,Athlete,1st Place,24.0,3,3.0,0.0916030534351145,11,False,0.09160305343511456,0.09160305343511456,percent,5.551115123125783e-17
18,1,NeNe Leakes,TV Personality,Eliminated Week 7,21.0,3,7.0,0.0801526717557251,7,False,0.08015267175572514,0.08015267175572514,percent,4.163336342344337e-17
18,1,Sean Avery,Athlete,Eliminated Week 2,20.0,3,10.0,0.0763358778625954,2,False,0.07633587786259544,0.07633587786259544,percent,4.163336342344337e-17
18,2,Amy Purdy,Athlete,2nd Place,24.0,3,4.0,0.0983606557377049,11,False,0.09916436129437677,0.09916436129437677,percent,0.0008037055566718632
18,2,Billy Dee Williams,Actor/Actress,Withdrew,15.0,3,11.0,0.0614754098360655,10,False,0.08255683273730487,0.08255683273730487,percent,0.021081422901239363
18,2,Candace Cameron Bure,Actor/Actress,3rd Place,21.0,3,7.0,0.0860655737704918,11,False,0.08677860027768215,0.08677860027768215,percent,0.0007130265071903508
18,2,Charlie White,Athlete,Eliminated Week 9,25.0,3,1.0,0.1024590163934426,9,False,0.1033048454056575,0.1033048454056575,percent,0.000845829012214902
18,2,Cody Simpson,Singer/Rapper,Eliminated Week 5,22.0,3,6.0,0.0901639344262295,5,False,0.09089743872867558,0.09089743872867558,percent,0.000733504302446078
18,2,Danica McKellar,Actor/Actress,Eliminated Week 8,24.0,3,4.0,0.0983606557377049,8,False,0.09916436134048774,0.09916436134048774,percent,0.0008037056027828393
18,2,Drew Carey,Comedian,Eliminated Week 6,21.0,3,7.0,0.0860655737704918,6,False,0.08677860027768221,0.08677860027768221,percent,0.0007130265071904063
18,2,James Maslow,Actor/Actress,Eliminated Week 10,25.0,3,1.0,0.1024590163934426,10,False,0.10330484543895331,0.10330484543895331,percent,0.0008458290455107126
18,2,Meryl Davis,Athlete,1st Place,25.0,3,1.0,0.1024590163934426,11,False,0.10330484542234458,0.10330484542234458,percent,0.0008458290289019843
18,2,NeNe Leakes,TV Personality,Eliminated Week 7,21.0,3,7.0,0.0860655737704918,7,False,0.08677860027395659,0.08677860027395659,percent,0.0007130265034647892
18,2,Sean Avery,Athlete,Eliminated Week 2,21.0,3,7.0,0.0860655737704918,2,True,0.05796666880287856,0.05796666880287856,percent,-0.02809890496761324
18,3,Amy Purdy,Athlete,2nd Place,36.0,4,2.0,0.1157556270096463,11,False,0.11575562700964635,0.11575562700964635,percent,5.551115123125783e-17
18,3,Candace Cameron Bure,Actor/Actress,3rd Place,32.0,4,7.0,0.1028938906752411,11,False,0.10289389067524114,0.10289389067524114,percent,4.163336342344337e-17
18,3,Charlie White,Athlete,Eliminated Week 9,36.0,4,2.0,0.1157556270096463,9,False,0.11575562700964635,0.11575562700964635,percent,5.551115123125783e-17
18,3,Cody Simpson,Singer/Rapper,Eliminated Week 5,35.0,4,6.0,0.112540192926045,5,False,0.11254019292604506,0.11254019292604506,percent,5.551115123125783e-17
18,3,Danica McKellar,Actor/Actress,Eliminated Week 8,36.0,4,2.0,0.1157556270096463,8,False,0.11575562700964635,0.11575562700964635,percent,5.551115123125783e-17
18,3,Drew Carey,Comedian,Eliminated Week 6,30.0,4,9.0,0.0964630225080385,6,False,0.09646302250803854,0.09646302250803854,percent,4.163336342344337e-17
18,3,James Maslow,Actor/Actress,Eliminated Week 10,36.0,4,2.0,0.1157556270096463,10,False,0.11575562700964635,0.11575562700964635,percent,5.551115123125783e-17
18,3,Meryl Davis,Athlete,1st Place,39.0,4,1.0,0.1254019292604501,11,False,0.12540192926045016,0.12540192926045016,percent,5.551115123125783e-17
18,3,NeNe Leakes,TV Personality,Eliminated Week 7,31.0,4,8.0,0.0996784565916398,7,False,0.09967845659163985,0.09967845659163985,percent,4.163336342344337e-17
18,4,Amy Purdy,Athlete,2nd Place,34.0,4,3.0,0.1144781144781144,11,False,0.11447811447811446,0.11447811447811446,percent,5.551115123125783e-17
18,4,Candace Cameron Bure,Actor/Actress,3rd Place,28.0,4,9.0,0.0942760942760942,11,False,0.09427609427609424,0.09427609427609424,percent,4.163336342344337e-17
18,4,Charlie White,Athlete,Eliminated Week 9,33.0,4,4.0,0.1111111111111111,9,False,0.11111111111111116,0.11111111111111116,percent,5.551115123125783e-17
18,4,Cody Simpson,Singer/Rapper,Eliminated Week 5,31.0,4,8.0,0.1043771043771043,5,False,0.10437710437710435,0.10437710437710435,percent,4.163336342344337e-17
18,4,Danica McKellar,Actor/Actress,Eliminated Week 8,32.0,4,6.0,0.1077441077441077,8,False,0.10774410774410774,0.10774410774410774,percent,4.163336342344337e-17
18,4,Drew Carey,Comedian,Eliminated Week 6,33.0,4,4.0,0.1111111111111111,6,False,0.11111111111111116,0.11111111111111116,percent,5.551115123125783e-17
18,4,James Maslow,Actor/Actress,Eliminated Week 10,35.0,4,2.0,0.1178451178451178,10,False,0.11784511784511785,0.11784511784511785,percent,5.551115123125783e-17
18,4,Meryl Davis,Athlete,1st Place,39.0,4,1.0,0.1313131313131313,11,False,0.13131313131313135,0.13131313131313135,percent,5.551115123125783e-17
18,4,NeNe Leakes,TV Personality,Eliminated Week 7,32.0,4,6.0,0.1077441077441077,7,False,0.10774410774410774,0.10774410774410774,percent,4.163336342344337e-17
18,5,Amy Purdy,Athlete,2nd Place,37.0,4,3.0,0.1149068322981366,11,False,0.11528884555490332,0.11528884555490332,percent,0.0003820132567667195
18,5,Candace Cameron Bure,Actor/Actress,3rd Place,35.0,4,7.0,0.108695652173913,11,False,0.1091489115601208,0.1091489115601208,percent,0.0004532593862077994
18,5,Charlie White,Athlete,Eliminated Week 9,37.0,4,3.0,0.1149068322981366,9,False,0.11528884558001065,0.11528884558001065,percent,0.00038201328187405237
18,5,Cody Simpson,Singer/Rapper,Eliminated Week 5,34.0,4,8.0,0.1055900621118012,5,True,0.08544387815480141,0.08544387815480141,percent,-0.020146183956999797
18,5,Danica McKellar,Actor/Actress,Eliminated Week 8,39.0,4,2.0,0.1211180124223602,8,False,0.12164504877748632,0.12164504877748632,percent,0.0005270363551261176
18,5,Drew Carey,Comedian,Eliminated Week 6,28.0,4,9.0,0.0869565217391304,6,False,0.1040774185274722,0.1040774185274722,percent,0.01712089678834179
18,5,James Maslow,Actor/Actress,Eliminated Week 10,40.0,4,1.0,0.124223602484472,10,False,0.12457319404646237,0.12457319404646237,percent,0.00034959156199036723
18,5,Meryl Davis,Athlete,1st Place,36.0,4,5.0,0.1118012422360248,11,False,0.1122669289113081,0.1122669289113081,percent,0.00046568667528329444
18,5,NeNe Leakes,TV Personality,Eliminated Week 7,36.0,4,5.0,0.1118012422360248,7,False,0.11226692888743482,0.11226692888743482,percent,0.0004656866514100161
18,6,Amy Purdy,Athlete,2nd Place,38.0,4,2.0,0.1347517730496454,11,False,0.13475177304964542,0.13475177304964542,percent,2.7755575615628914e-17
18,6,Candace Cameron Bure,Actor/Actress,3rd Place,32.0,4,7.0,0.1134751773049645,11,False,0.11347517730496452,0.11347517730496452,percent,2.7755575615628914e-17
18,6,Charlie White,Athlete,Eliminated Week 9,36.0,4,3.0,0.1276595744680851,9,False,0.12765957446808512,0.12765957446808512,percent,2.7755575615628914e-17
18,6,Danica McKellar,Actor/Actress,Eliminated Week 8,36.0,4,3.0,0.1276595744680851,8,False,0.12765957446808512,0.12765957446808512,percent,2.7755575615628914e-17
18,6,Drew Carey,Comedian,Eliminated Week 6,32.0,4,7.0,0.1134751773049645,6,True,0.11347517730496452,0.11347517730496452,percent,2.7755575615628914e-17
18,6,James Maslow,Actor/Actress,Eliminated Week 10,35.0,4,5.0,0.1241134751773049,10,False,0.12411347517730492,0.12411347517730492,percent,2.7755575615628914e-17
18,6,Meryl Davis,Athlete,1st Place,40.0,4,1.0,0.1418439716312056,11,False,0.14184397163120563,0.14184397163120563,percent,2.7755575615628914e-17
18,6,NeNe Leakes,TV Personality,Eliminated Week 7,33.0,4,6.0,0.1170212765957446,7,False,0.11702127659574463,0.11702127659574463,percent,2.7755575615628914e-17
18,7,Amy Purdy,Athlete,2nd Place,37.5,4,2.0,0.1482213438735178,11,False,0.14822134387351782,0.14822134387351782,percent,2.7755575615628914e-17
18,7,Candace Cameron Bure,Actor/Actress,3rd Place,37.0,4,3.0,0.1462450592885375,11,False,0.14624505928853754,0.14624505928853754,percent,2.7755575615628914e-17
18,7,Charlie White,Athlete,Eliminated Week 9,35.5,4,5.0,0.1403162055335968,9,False,0.14031620553359683,0.14031620553359683,percent,2.7755575615628914e-17
18,7,Danica McKellar,Actor/Actress,Eliminated Week 8,36.0,4,4.0,0.1422924901185771,8,False,0.14229249011857711,0.14229249011857711,percent,2.7755575615628914e-17
18,7,James Maslow,Actor/Actress,Eliminated Week 10,35.0,4,6.0,0.1383399209486166,10,False,0.13833992094861663,0.13833992094861663,percent,2.7755575615628914e-17
18,7,Meryl Davis,Athlete,1st Place,39.0,4,1.0,0.1541501976284585,11,False,0.15415019762845852,0.15415019762845852,percent,2.7755575615628914e-17
18,7,NeNe Leakes,TV Personality,Eliminated Week 7,33.0,4,7.0,0.1304347826086956,7,True,0.13043478260869562,0.13043478260869562,percent,2.7755575615628914e-17
18,8,Amy Purdy,Athlete,2nd Place,40.0,4,1.0,0.1769911504424778,11,False,0.17711649864253806,0.17711649864253806,percent,0.00012534820006027125
18,8,Candace Cameron Bure,Actor/Actress,3rd Place,36.0,4,4.0,0.1592920353982301,11,False,0.16365414005926193,0.16365414005926193,percent,0.004362104661031846
18,8,Charlie White,Athlete,Eliminated Week 9,40.0,4,1.0,0.1769911504424778,9,False,0.17711649864253806,0.17711649864253806,percent,0.00012534820006027125
18,8,Danica McKellar,Actor/Actress,Eliminated Week 8,38.0,4,3.0,0.168141592920354,8,True,0.15480458253713802,0.15480458253713802,percent,-0.01333701038321597
18,8,James Maslow,Actor/Actress,Eliminated Week 10,36.0,4,4.0,0.1592920353982301,10,False,0.16365414005926193,0.16365414005926193,percent,0.004362104661031846
18,8,Meryl Davis,Athlete,1st Place,36.0,4,4.0,0.1592920353982301,11,False,0.16365414005926193,0.16365414005926193,percent,0.004362104661031846
18,9,Amy Purdy,Athlete,2nd Place,39.0,4,2.0,0.2041884816753926,11,False,0.20430588697114202,0.20430588697114202,percent,0.00011740529574941205
18,9,Candace Cameron Bure,Actor/Actress,3rd Place,36.0,4,5.0,0.1884816753926701,11,False,0.19877948067204507,0.19877948067204507,percent,0.01029780527937496
18,9,Charlie White,Athlete,Eliminated Week 9,38.0,4,3.0,0.1989528795811518,9,True,0.1883082764835634,0.1883082764835634,percent,-0.010644603097588384
18,9,James Maslow,Actor/Actress,Eliminated Week 10,38.0,4,3.0,0.1989528795811518,10,False,0.19906563205028718,0.19906563205028718,percent,0.00011275246913539094
18,9,Meryl Davis,Athlete,1st Place,40.0,4,1.0,0.2094240837696335,11,False,0.2095407238229623,0.2095407238229623,percent,0.00011664005332878702
18,10,Amy Purdy,Athlete,2nd Place,29.666600000000003,3,2.0,0.2587209505138384,11,False,0.2594325194036186,0.2594325194036186,percent,0.0007115688897801897
18,10,Candace Cameron Bure,Actor/Actress,3rd Place,25.9998,3,4.0,0.2267429691696957,11,False,0.2521636691413915,0.2521636691413915,percent,0.025420699971695798
18,10,James Maslow,Actor/Actress,Eliminated Week 10,29.0,3,3.0,0.2529075649013137,10,True,0.22599907340977352,0.22599907340977352,percent,-0.026908491491540204
18,10,Meryl Davis,Athlete,1st Place,30.0,3,1.0,0.2616285154151521,11,False,0.26240473804521647,0.26240473804521647,percent,0.0007762226300643826
19,1,Alfonso Ribeiro,Actor/Actress,1st Place,36.0,4,1.0,0.0967741935483871,12,False,0.09682603869980069,0.09682603869980069,percent,5.184515141359869e-05
19,1,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,25.0,4,10.0,0.0672043010752688,7,False,0.06723255762080915,0.06723255762080915,percent,2.8256545540353284e-05
19,1,Bethany Mota,Social Media Personality,Eliminated Week 11,32.0,4,3.0,0.086021505376344,11,False,0.08606715295631646,0.08606715295631646,percent,4.564757997246871e-05
19,1,Betsey Johnson,Fashion Designer,Eliminated Week 4,20.0,4,13.0,0.053763440860215,4,False,0.05892375932064614,0.05892375932064614,percent,0.005160318460431142
19,1,Janel Parrish,Actor/Actress,3rd Place,29.0,4,7.0,0.0779569892473118,12,False,0.0780027576430239,0.0780027576430239,percent,4.576839571210356e-05
19,1,Jonathan Bennett,Actor/Actress,Eliminated Week 6,30.0,4,6.0,0.0806451612903225,6,False,0.08069426818791087,0.08069426818791087,percent,4.9106897588371834e-05
19,1,Lea Thompson,Actor/Actress,Eliminated Week 9,32.0,4,3.0,0.086021505376344,9,False,0.08606715295699145,0.08606715295699145,percent,4.5647580647456554e-05
19,1,Lolo Jones,Athlete,Eliminated Week 1,22.0,4,12.0,0.0591397849462365,1,True,0.05354741523462463,0.05354741523462463,percent,-0.0055923697116118665
19,1,Michael Waltrip,Racing Driver,Eliminated Week 8,25.0,4,10.0,0.0672043010752688,8,False,0.0672325576360593,0.0672325576360593,percent,2.825656079050165e-05
19,1,Randy Couture,Athlete,Eliminated Week 3,31.0,4,5.0,0.0833333333333333,3,False,0.08337235194349721,0.08337235194349721,percent,3.9018610163907286e-05
19,1,Sadie Robertson,TV Personality,2nd Place,34.0,4,2.0,0.0913978494623656,12,False,0.0914393372796315,0.0914393372796315,percent,4.148781726590056e-05
19,1,Tavis Smiley,Radio Personality,Eliminated Week 2,29.0,4,7.0,0.0779569892473118,2,False,0.07800275764376273,0.07800275764376273,percent,4.576839645092923e-05
19,1,Tommy Chong,Comedian,Eliminated Week 10,27.0,4,9.0,0.0725806451612903,10,False,0.07259189287692601,0.07259189287692601,percent,1.1247715635709366e-05
19,2,Alfonso Ribeiro,Actor/Actress,1st Place,32.0,4,4.0,0.0883977900552486,12,False,0.08849636755321108,0.08849636755321108,percent,9.857749796247928e-05
19,2,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,31.0,4,5.0,0.0856353591160221,7,False,0.08574390632812857,0.08574390632812857,percent,0.00010854721210647178
19,2,Bethany Mota,Social Media Personality,Eliminated Week 11,33.0,4,3.0,0.0911602209944751,11,False,0.09128143626953883,0.09128143626953883,percent,0.00012121527506372964
19,2,Betsey Johnson,Fashion Designer,Eliminated Week 4,28.0,4,8.0,0.0773480662983425,4,False,0.0774804115329057,0.0774804115329057,percent,0.00013234523456320813
19,2,Janel Parrish,Actor/Actress,3rd Place,34.0,4,2.0,0.0939226519337016,12,False,0.09403883846900295,0.09403883846900295,percent,0.00011618653530134915
19,2,Jonathan Bennett,Actor/Actress,Eliminated Week 6,30.0,4,7.0,0.0828729281767955,6,False,0.08306836692449841,0.08306836692449841,percent,0.00019543874770291958
19,2,Lea Thompson,Actor/Actress,Eliminated Week 9,35.0,4,1.0,0.0966850828729281,9,False,0.09672178132422074,0.09672178132422074,percent,3.669845129264382e-05
19,2,Michael Waltrip,Racing Driver,Eliminated Week 8,24.0,4,12.0,0.0662983425414364,8,False,0.07675694297875747,0.07675694297875747,percent,0.010458600437321067
19,2,Randy Couture,Athlete,Eliminated Week 3,28.0,4,8.0,0.0773480662983425,3,False,0.07748041153290575,0.07748041153290575,percent,0.00013234523456324976
19,2,Sadie Robertson,TV Personality,2nd Place,31.0,4,5.0,0.0856353591160221,12,False,0.08574390632521824,0.08574390632521824,percent,0.00010854720919613314
19,2,Tavis Smiley,Radio Personality,Eliminated Week 2,28.0,4,8.0,0.0773480662983425,2,True,0.06570721922185138,0.06570721922185138,percent,-0.011640847076491115
19,2,Tommy Chong,Comedian,Eliminated Week 10,28.0,4,8.0,0.0773480662983425,10,False,0.07748041153976092,0.07748041153976092,percent,0.00013234524141841897
19,3,Alfonso Ribeiro,Actor/Actress,1st Place,32.0,4,4.0,0.0906515580736544,12,False,0.09065155807365444,0.09065155807365444,percent,4.163336342344337e-17
19,3,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,29.0,4,8.0,0.0821529745042493,7,False,0.08215297450424934,0.08215297450424934,percent,4.163336342344337e-17
19,3,Bethany Mota,Social Media Personality,Eliminated Week 11,40.0,4,1.0,0.1133144475920679,11,False,0.11331444759206795,0.11331444759206795,percent,5.551115123125783e-17
19,3,Betsey Johnson,Fashion Designer,Eliminated Week 4,29.0,4,8.0,0.0821529745042493,4,False,0.08215297450424934,0.08215297450424934,percent,4.163336342344337e-17
19,3,Janel Parrish,Actor/Actress,3rd Place,40.0,4,1.0,0.1133144475920679,12,False,0.11331444759206795,0.11331444759206795,percent,5.551115123125783e-17
19,3,Jonathan Bennett,Actor/Actress,Eliminated Week 6,32.0,4,4.0,0.0906515580736544,6,False,0.09065155807365444,0.09065155807365444,percent,4.163336342344337e-17
19,3,Lea Thompson,Actor/Actress,Eliminated Week 9,31.0,4,7.0,0.0878186968838526,9,False,0.08781869688385265,0.08781869688385265,percent,4.163336342344337e-17
19,3,Michael Waltrip,Racing Driver,Eliminated Week 8,28.0,4,10.0,0.0793201133144475,8,False,0.07932011331444754,0.07932011331444754,percent,4.163336342344337e-17
19,3,Randy Couture,Athlete,Eliminated Week 3,26.0,4,11.0,0.0736543909348441,3,True,0.07365439093484413,0.07365439093484413,percent,2.7755575615628914e-17
19,3,Sadie Robertson,TV Personality,2nd Place,32.0,4,4.0,0.0906515580736544,12,False,0.09065155807365444,0.09065155807365444,percent,4.163336342344337e-17
19,3,Tommy Chong,Comedian,Eliminated Week 10,34.0,4,3.0,0.0963172804532577,10,False,0.09631728045325774,0.09631728045325774,percent,4.163336342344337e-17
19,4,Alfonso Ribeiro,Actor/Actress,1st Place,40.0,4,1.0,0.125,12,False,0.12537531620220083,0.12537531620220083,percent,0.00037531620220082607
19,4,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,29.0,4,6.0,0.090625,7,False,0.09082200812328402,0.09082200812328402,percent,0.0001970081232840204
19,4,Bethany Mota,Social Media Personality,Eliminated Week 11,33.0,4,5.0,0.103125,11,False,0.10349646252707302,0.10349646252707302,percent,0.00037146252707302707
19,4,Betsey Johnson,Fashion Designer,Eliminated Week 4,29.0,4,6.0,0.090625,4,True,0.07108911999624505,0.07108911999624505,percent,-0.019535880003754946
19,4,Janel Parrish,Actor/Actress,3rd Place,36.0,4,4.0,0.1125,12,False,0.1128485637073294,0.1128485637073294,percent,0.00034856370732939956
19,4,Jonathan Bennett,Actor/Actress,Eliminated Week 6,24.0,4,10.0,0.075,6,False,0.08671411999624506,0.08671411999624506,percent,0.011714119996245068
19,4,Lea Thompson,Actor/Actress,Eliminated Week 9,39.0,4,2.0,0.121875,9,False,0.12226011978914868,0.12226011978914868,percent,0.00038511978914868017
19,4,Michael Waltrip,Racing Driver,Eliminated Week 8,25.0,4,9.0,0.078125,8,False,0.08358911999624508,0.08358911999624508,percent,0.005464119996245076
19,4,Sadie Robertson,TV Personality,2nd Place,37.0,4,3.0,0.115625,12,False,0.11599938062824225,0.11599938062824225,percent,0.0003743806282422435
19,4,Tommy Chong,Comedian,Eliminated Week 10,28.0,4,8.0,0.0875,10,False,0.08780578903398668,0.08780578903398668,percent,0.0003057890339866892
19,5,Alfonso Ribeiro,Actor/Actress,1st Place,34.0,4,2.0,0.1287878787878787,12,False,0.12878787878787876,0.12878787878787876,percent,5.551115123125783e-17
19,5,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,28.0,4,6.0,0.106060606060606,7,False,0.10606060606060604,0.10606060606060604,percent,4.163336342344337e-17
19,5,Bethany Mota,Social Media Personality,Eliminated Week 11,32.0,4,5.0,0.1212121212121212,11,False,0.12121212121212126,0.12121212121212126,percent,5.551115123125783e-17
19,5,Janel Parrish,Actor/Actress,3rd Place,33.0,4,4.0,0.125,12,False,0.12500000000000006,0.12500000000000006,percent,5.551115123125783e-17
19,5,Jonathan Bennett,Actor/Actress,Eliminated Week 6,24.0,4,7.0,0.0909090909090909,6,False,0.09090909090909094,0.09090909090909094,percent,4.163336342344337e-17
19,5,Lea Thompson,Actor/Actress,Eliminated Week 9,34.0,4,2.0,0.1287878787878787,9,False,0.12878787878787876,0.12878787878787876,percent,5.551115123125783e-17
19,5,Michael Waltrip,Racing Driver,Eliminated Week 8,20.0,4,9.0,0.0757575757575757,8,False,0.07575757575757573,0.07575757575757573,percent,2.7755575615628914e-17
19,5,Sadie Robertson,TV Personality,2nd Place,36.0,4,1.0,0.1363636363636363,12,False,0.13636363636363635,0.13636363636363635,percent,5.551115123125783e-17
19,5,Tommy Chong,Comedian,Eliminated Week 10,23.0,4,8.0,0.0871212121212121,10,False,0.08712121212121214,0.08712121212121214,percent,4.163336342344337e-17
19,6,Alfonso Ribeiro,Actor/Actress,1st Place,39.0,4,1.0,0.1331058020477815,12,False,0.1334142084016414,0.1334142084016414,percent,0.0003084063538598969
19,6,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,28.0,4,8.0,0.0955631399317406,7,False,0.10412530990703468,0.10412530990703468,percent,0.008562169975294076
19,6,Bethany Mota,Social Media Personality,Eliminated Week 11,36.0,4,2.0,0.1228668941979522,11,False,0.12310047801341788,0.12310047801341788,percent,0.00023358381546567664
19,6,Janel Parrish,Actor/Actress,3rd Place,33.0,4,4.0,0.1126279863481228,12,False,0.11287342526089829,0.11287342526089829,percent,0.0002454389127754947
19,6,Jonathan Bennett,Actor/Actress,Eliminated Week 6,32.0,4,5.0,0.1092150170648464,6,True,0.09047343277392887,0.09047343277392887,percent,-0.018741584290917532
19,6,Lea Thompson,Actor/Actress,Eliminated Week 9,32.0,4,5.0,0.1092150170648464,9,False,0.10947717037639819,0.10947717037639819,percent,0.00026215331155178545
19,6,Michael Waltrip,Racing Driver,Eliminated Week 8,30.0,4,7.0,0.1023890784982935,8,False,0.1026152409689014,0.1026152409689014,percent,0.00022616247060790184
19,6,Sadie Robertson,TV Personality,2nd Place,35.0,4,3.0,0.1194539249146757,12,False,0.11979542439074463,0.11979542439074463,percent,0.0003414994760689294
19,6,Tommy Chong,Comedian,Eliminated Week 10,28.0,4,8.0,0.0955631399317406,10,False,0.10412530990703468,0.10412530990703468,percent,0.008562169975294076
19,7,Alfonso Ribeiro,Actor/Actress,1st Place,34.0,4,3.0,0.1315280464216634,12,False,0.1315629463299283,0.1315629463299283,percent,3.489990826488487e-05
19,7,Antonio Sabato Jr.,Actor/Actress,Eliminated Week 7,29.5,4,7.0,0.1141199226305609,7,True,0.10820088652020923,0.10820088652020923,percent,-0.005919036110351661
19,7,Bethany Mota,Social Media Personality,Eliminated Week 11,37.5,4,1.0,0.1450676982591876,11,False,0.14508708561733707,0.14508708561733707,percent,1.938735814946413e-05
19,7,Janel Parrish,Actor/Actress,3rd Place,33.5,4,4.0,0.1295938104448742,12,False,0.12963269815221792,0.12963269815221792,percent,3.8887707343726596e-05
